"bsv"	"corpus"	"entity"	"lemma"	"prefLabel"	"context before"	"context after"	"location"	"number of words"	"features"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 53"	"BBCH @card@"	""	"D2 majoritairement ("	"). Méligèthes : prés"	"1209-1216"	"2816"	"type=BBCH-DD, canonical-form=BBCH 53, form=BBCH 53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"D2 majoritairement ("	"53). Méligèthes : p"	"1209-1213"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"D2 majoritairement ("	"53). Méligèthes : p"	"1209-1213"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 29"	"BBCH @card@"	""	"tade : fin-tallage ("	"), épi 1 cm (BBCH 30"	"1389-1396"	"2816"	"type=BBCH-DD, canonical-form=BBCH 29, form=BBCH 29"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"tade : fin-tallage ("	"29), épi 1 cm (BBCH"	"1389-1393"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"tade : fin-tallage ("	"29), épi 1 cm (BBCH"	"1389-1393"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 30"	"BBCH @card@"	""	"BBCH 29), épi 1 cm ("	") pour les plus avan"	"1409-1416"	"2816"	"type=BBCH-DD, canonical-form=BBCH 30, form=BBCH 30"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"BBCH 29), épi 1 cm ("	"30) pour les plus a"	"1409-1413"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"BBCH 29), épi 1 cm ("	"30) pour les plus a"	"1409-1413"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"le. Nota : le stade"	"est entre parenthès"	"1548-1552"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"le. Nota : le stade"	"est entre parenthès"	"1548-1552"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 53"	"BBCH @card@"	""	"tenant au stade D2 ("	") et 76% des parcell"	"1943-1950"	"2816"	"type=BBCH-DD, canonical-form=BBCH 53, form=BBCH 53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"tenant au stade D2 ("	"53) et 76% des parc"	"1943-1947"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"tenant au stade D2 ("	"53) et 76% des parc"	"1943-1947"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 51"	"BBCH @card@"	""	"tteint le stade D1 ("	"). Etonnamment en ce"	"2007-2014"	"2816"	"type=BBCH-DD, canonical-form=BBCH 51, form=BBCH 51"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"tteint le stade D1 ("	"51). Etonnamment en"	"2007-2011"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"tteint le stade D1 ("	"51). Etonnamment en"	"2007-2011"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 51"	"BBCH @card@"	""	"stades : Stade D1 ("	") : "" Boutons accolé"	"2441-2448"	"2816"	"type=BBCH-DD, canonical-form=BBCH 51, form=BBCH 51"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"stades : Stade D1 ("	"51) : "" Boutons acc"	"2441-2445"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"stades : Stade D1 ("	"51) : "" Boutons acc"	"2441-2445"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 53"	"BBCH @card@"	""	"inales "". Stade D2 ("	") : "" Inflorescence"	"2525-2532"	"2816"	"type=BBCH-DD, canonical-form=BBCH 53, form=BBCH 53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"inales "". Stade D2 ("	"53) : "" Inflorescen"	"2525-2529"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"inales "". Stade D2 ("	"53) : "" Inflorescen"	"2525-2529"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH 57"	"BBCH @card@"	""	"visible "". Stade E ("	") : "" Boutons séparé"	"2619-2626"	"2816"	"type=BBCH-DD, canonical-form=BBCH 57, form=BBCH 57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"visible "". Stade E ("	"57) : "" Boutons sép"	"2619-2623"	"2816"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/BSV_NA_GC_Poitou_Charentes_04_20190306_cle854b15.html"	"d2kab"	"BBCH"	"BBCH"	""	"visible "". Stade E ("	"57) : "" Boutons sép"	"2619-2623"	"2816"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/alsace_gdes_cultures_no3_du_13-03-19_cle4272b9.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"outons accolés (D1)"	"colza handicapé, pe"	"3647-3653"	"1972"	"type=BBCH, canonical-form=BBCH 50, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/alsace_gdes_cultures_no3_du_13-03-19_cle4272b9.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"outons accolés (D1)"	"colza handicapé, pe"	"3647-3653"	"1972"	"type=?BBCH?, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/alsace_gdes_cultures_no3_du_13-03-19_cle4272b9.html"	"d2kab"	"BBCH 57"	"BBCH @card@"	""	"boutons séparés (E)"	"2-3 méligèthes/plan"	"3993-4000"	"1972"	"type=BBCH-DD, canonical-form=BBCH 57, form=BBCH 57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/alsace_gdes_cultures_no3_du_13-03-19_cle4272b9.html"	"d2kab"	"BBCH"	"BBCH"	""	"boutons séparés (E)"	"57 2-3 méligèthes/p"	"3993-3997"	"1972"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/alsace_gdes_cultures_no3_du_13-03-19_cle4272b9.html"	"d2kab"	"BBCH"	"BBCH"	""	"boutons séparés (E)"	"57 2-3 méligèthes/p"	"3993-3997"	"1972"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH14"	"BBCH14"	""	"s sont au stade B4 ("	": 4 feuilles), B5 ("	"3341-3347"	"1979"	"type=BBCH, canonical-form=BBCH 14, form=BBCH14"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH14"	"BBCH14"	""	"s sont au stade B4 ("	": 4 feuilles), B5 ("	"3341-3347"	"1979"	"type=?BBCH?, form=BBCH14"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH15"	"BBCH15"	""	": 4 feuilles), B5 ("	"),B6 (BBCH16), B9 (B"	"3367-3373"	"1979"	"type=BBCH, canonical-form=BBCH 15, form=BBCH15"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH15"	"BBCH15"	""	": 4 feuilles), B5 ("	"),B6 (BBCH16), B9 (B"	"3367-3373"	"1979"	"type=?BBCH?, form=BBCH15"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH16"	"BBCH16"	""	"s), B5 (BBCH15),B6 ("	"), B9 (BBCH19). La m"	"3379-3385"	"1979"	"type=BBCH, canonical-form=BBCH 16, form=BBCH16"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH16"	"BBCH16"	""	"s), B5 (BBCH15),B6 ("	"), B9 (BBCH19). La m"	"3379-3385"	"1979"	"type=?BBCH?, form=BBCH16"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH19"	"BBCH19"	""	"5),B6 (BBCH16), B9 ("	"). La majorité des p"	"3392-3398"	"1979"	"type=BBCH, canonical-form=BBCH 19, form=BBCH19"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH19"	"BBCH19"	""	"5),B6 (BBCH16), B9 ("	"). La majorité des p"	"3392-3398"	"1979"	"type=?BBCH?, form=BBCH19"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH13"	"BBCH13"	""	"s sont au stade B3 ("	": 3 feuilles). Enfi"	"3445-3451"	"1979"	"type=BBCH, canonical-form=BBCH 13, form=BBCH13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n01_25092019_cle039d59.html"	"d2kab"	"BBCH13"	"BBCH13"	""	"s sont au stade B3 ("	": 3 feuilles). Enfi"	"3445-3451"	"1979"	"type=?BBCH?, form=BBCH13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n02_03102019_cle0d83ff.html"	"d2kab"	"BBCH13"	"BBCH13"	""	"rd'hui au stade B3 ("	": 3 feuilles) mais"	"2643-2649"	"1875"	"type=BBCH, canonical-form=BBCH 13, form=BBCH13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n02_03102019_cle0d83ff.html"	"d2kab"	"BBCH13"	"BBCH13"	""	"rd'hui au stade B3 ("	": 3 feuilles) mais"	"2643-2649"	"1875"	"type=?BBCH?, form=BBCH13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n02_03102019_cle0d83ff.html"	"d2kab"	"BBCH19"	"BBCH19"	""	"étalent donc de B9 ("	": 9 feuilles) au st"	"2763-2769"	"1875"	"type=BBCH, canonical-form=BBCH 19, form=BBCH19"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n02_03102019_cle0d83ff.html"	"d2kab"	"BBCH19"	"BBCH19"	""	"étalent donc de B9 ("	": 9 feuilles) au st"	"2763-2769"	"1875"	"type=?BBCH?, form=BBCH19"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH65"	"BBCH65"	""	"s sont au stade G1 ("	": chute des premier"	"4500-4506"	"4803"	"type=BBCH, canonical-form=BBCH 65, form=BBCH65"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH65"	"BBCH65"	""	"s sont au stade G1 ("	": chute des premier"	"4500-4506"	"4803"	"type=?BBCH?, form=BBCH65"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH61"	"BBCH61"	""	"ers pétales) et F2 ("	": nombreuses fleurs"	"4544-4550"	"4803"	"type=BBCH, canonical-form=BBCH 61, form=BBCH61"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH61"	"BBCH61"	""	"ers pétales) et F2 ("	": nombreuses fleurs"	"4544-4550"	"4803"	"type=?BBCH?, form=BBCH61"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH60"	"BBCH60"	""	"% sont au stade F1 ("	": premières fleurs"	"4604-4610"	"4803"	"type=BBCH, canonical-form=BBCH 60, form=BBCH60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH60"	"BBCH60"	""	"% sont au stade F1 ("	": premières fleurs"	"4604-4610"	"4803"	"type=?BBCH?, form=BBCH60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"E(BBCH57"	"E(BBCH57"	""	"et 38% sont au date"	": boutons séparés)."	"4660-4668"	"4803"	"type=?BBCH?, form=E(BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"ujours au stade D1 ("	": boutons accolés e"	"4748-4754"	"4803"	"type=BBCH, canonical-form=BBCH 50, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"ujours au stade D1 ("	": boutons accolés e"	"4748-4754"	"4803"	"type=?BBCH?, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"sque : du stade D1 ("	"boutons floraux acc"	"6250-6256"	"4803"	"type=BBCH, canonical-form=BBCH 50, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH50"	"BBCH50"	""	"sque : du stade D1 ("	"boutons floraux acc"	"6250-6256"	"4803"	"type=?BBCH?, form=BBCH50"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH57"	"BBCH57"	""	"ccolés) au stade E ("	"boutons séparés). S"	"6294-6300"	"4803"	"type=BBCH, canonical-form=BBCH 57, form=BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n19_21032019_cle0c7f7d.html"	"d2kab"	"BBCH57"	"BBCH57"	""	"ccolés) au stade E ("	"boutons séparés). S"	"6294-6300"	"4803"	"type=?BBCH?, form=BBCH57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n27_16052019_cle046a11.html"	"d2kab"	"BBCH81"	"BBCH81"	""	"rivent au stade G5 ("	": grains colorés)."	"19636-19642"	"6768"	"type=BBCH, canonical-form=BBCH 81, form=BBCH81"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n27_16052019_cle046a11.html"	"d2kab"	"BBCH81"	"BBCH81"	""	"rivent au stade G5 ("	": grains colorés)."	"19636-19642"	"6768"	"type=?BBCH?, form=BBCH81"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n27_16052019_cle046a11.html"	"d2kab"	"G4(BBCH73"	"G4(BBCH73"	""	"colorés). Le stade"	": 10 premières sili"	"19671-19680"	"6768"	"type=?BBCH?, form=G4(BBCH73"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n27_16052019_cle046a11.html"	"d2kab"	"BBCH60"	"BBCH60"	""	"es début floraison ("	") et "" jeunes gousse"	"28357-28363"	"6768"	"type=BBCH, canonical-form=BBCH 60, form=BBCH60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_gc_mp_n27_16052019_cle046a11.html"	"d2kab"	"BBCH60"	"BBCH60"	""	"es début floraison ("	") et "" jeunes gousse"	"28357-28363"	"6768"	"type=?BBCH?, form=BBCH60"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_grandes_cultures_n05_18102018_cle81e819-1.html"	"d2kab"	"B8(BBCH18)"	"B8(BBCH18)"	""	"désormais le stade"	". Ces conditions pou"	"3102-3112"	"1708"	"type=?BBCH?, form=B8(BBCH18)"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_grandes_cultures_n10_22112018_cle815c16.html"	"d2kab"	"BBCH19"	"BBCH19"	""	"passé le stade B10 ("	") et celles plus tar"	"2047-2053"	"2932"	"type=BBCH, canonical-form=BBCH 19, form=BBCH19"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_grandes_cultures_n10_22112018_cle815c16.html"	"d2kab"	"BBCH19"	"BBCH19"	""	"passé le stade B10 ("	") et celles plus tar"	"2047-2053"	"2932"	"type=?BBCH?, form=BBCH19"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabGC.html/bsv_grandes_cultures_n10_22112018_cle815c16.html"	"d2kab"	"BBCH14"	"BBCH14"	""	"s sont au stade B4 ("	"). Action pilotée pa"	"2097-2103"	"2932"	"type=BBCH, canonical-form=BBCH 14, form=BBCH14"
