"bsv"	"type"	"length"	"context before"	"form"	"prefLabel"	"context after"	"location"	"features"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"s la rubrique """	"Grandes Cultures"	"grande culture"	""" 7 parce"	"16013-16029"	"IRI=http://ontology.inrae.fr/frenchcropusage/Grandes_cultures, tomap-classifier=exact, similarity=1.0, skos-prefLabel=grande culture, skos-prefLabel=grande culture, form=Grandes Cultures"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"t état des cultures"	"Lin oléagineux d'hiver"	"lin oléagineux d'hiver"	": Les stades des pa"	"16192-16214"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux d'hiver, skos-prefLabel=lin oléagineux d'hiver, form=Lin oléagineux d'hiver"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"s. Stade réseau SBT"	"Lin oléagineux d'hiver E1"	"lin fibre de printemps"	"(= boutons floraux"	"16470-16495"	"IRI=http://ontology.inrae.fr/frenchcropusage/Lins_fibres_printemps, tomap-candidate-head=lin, tomap-concept-synonym=lin textile de printemps, tomap-significant-head=lin, tomap-classifier=head, similarity=0.14285714285714285, skos-prefLabel=lin fibre de printemps, skos-prefLabel=lin fibre de printemps, form=Lin oléagineux d'hiver E1"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"- 72 - 79"	"Lin oléagineux de printemps"	"lin oléagineux de printemps"	": 3 parcelles de li"	"16706-16733"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux de printemps, skos-prefLabel=lin oléagineux de printemps, form=Lin oléagineux de printemps"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"ps : 3 parcelles de"	"lin oléagineux de printemps"	"lin oléagineux de printemps"	"ont fait l'objet d'"	"16751-16778"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux de printemps, skos-prefLabel=lin oléagineux de printemps, form=lin oléagineux de printemps"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	". Stade réseau SBT"	"Lin oléagineux de printemps"	"lin oléagineux de printemps"	"Nombre de parcelles"	"16914-16941"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux de printemps, skos-prefLabel=lin oléagineux de printemps, form=Lin oléagineux de printemps"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"se du risque Thrips"	"Lin oléagineux d'hiver"	"lin oléagineux d'hiver"	"La présence de thri"	"17189-17211"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux d'hiver, skos-prefLabel=lin oléagineux d'hiver, form=Lin oléagineux d'hiver"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"ne des parcelles de"	"lin oléagineux d'hiver"	"lin oléagineux d'hiver"	"ayant fait l'objet"	"17277-17299"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux d'hiver, skos-prefLabel=lin oléagineux d'hiver, form=lin oléagineux d'hiver"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"e du risque Altises"	"Lin oléagineux de printemps"	"lin oléagineux de printemps"	"Des altises continu"	"17510-17537"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux de printemps, skos-prefLabel=lin oléagineux de printemps, form=Lin oléagineux de printemps"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"ans une parcelle de"	"lin oléagineux de printemps"	"lin oléagineux de printemps"	"du Loir-et-Cher (30"	"17599-17626"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux de printemps, skos-prefLabel=lin oléagineux de printemps, form=lin oléagineux de printemps"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"ur les parcelles de"	"lins oléagineux de printemps"	"lin oléagineux de printemps"	"qui n'ont pas encor"	"17877-17905"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux de printemps, skos-prefLabel=lin oléagineux de printemps, form=lins oléagineux de printemps"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"u risque Septoriose"	"Lin oléagineux d'hiver"	"lin oléagineux d'hiver"	"Des symptômes de Se"	"17979-18001"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux d'hiver, skos-prefLabel=lin oléagineux d'hiver, form=Lin oléagineux d'hiver"
"BSV_no9_du_15-04-14_cle81cb1c"	"html"	"21858"	"1 17 Pour la partie"	"lin oléagineux"	"lin oléagineux"	":Rédacteur : Mathie"	"20835-20849"	"IRI=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, form=lin oléagineux"
"BSV_oleagineux_05_002"	"html"	"10269"	"du végétal N° 5 BSV"	"Céréales à paille"	"céréale à paille"	"N° OO Oléagineux du"	"69-86"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale à paille, skos-prefLabel=céréale à paille, skos-prefLabel=céréale à paille, form=Céréales à paille"
"BSV_oleagineux_05_002"	"html"	"10269"	"du BSV Centre. Les"	"derniers colzas"	"colza de printemps"	"sont en cours de le"	"822-837"	"IRI=http://ontology.inrae.fr/frenchcropusage/Colzas_printemps, tomap-candidate-head=colza, tomap-concept-synonym=colza printemps, tomap-significant-head=colza, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=colza de printemps, skos-prefLabel=colza de printemps, form=derniers colzas"
"BSV_oleagineux_05_002"	"html"	"10269"	"s important sur des"	"colzas à faible croissance"	"colza de printemps"	". LIMACES Même si le"	"7831-7857"	"IRI=http://ontology.inrae.fr/frenchcropusage/Colzas_printemps, tomap-candidate-head=colza, tomap-concept-synonym=colza printemps, tomap-significant-head=colza, tomap-classifier=head, similarity=0.2, skos-prefLabel=colza de printemps, skos-prefLabel=colza de printemps, form=colzas à faible croissance"
"BSV_oleagineux_09_002"	"html"	"15387"	"du végétal N° 9 BSV"	"Céréales à paille"	"céréale à paille"	"N° OO Oléagineux du"	"69-86"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale à paille, skos-prefLabel=céréale à paille, skos-prefLabel=céréale à paille, form=Céréales à paille"
"BSV_oleagineux_09_002"	"html"	"15387"	"s important sur des"	"colzas à faible croissance"	"colza de printemps"	". Directeur de publi"	"4364-4390"	"IRI=http://ontology.inrae.fr/frenchcropusage/Colzas_printemps, tomap-candidate-head=colza, tomap-concept-synonym=colza printemps, tomap-significant-head=colza, tomap-classifier=head, similarity=0.2, skos-prefLabel=colza de printemps, skos-prefLabel=colza de printemps, form=colzas à faible croissance"
"BSV_oleagineux_09_002"	"html"	"15387"	"es thoraciques, une"	"tête brun"	"artichaut"	"foncé bien développ"	"14446-14455"	"IRI=http://ontology.inrae.fr/frenchcropusage/Artichauts, tomap-candidate-head=tête, tomap-concept-synonym=tête d'artichaut, tomap-significant-head=tête, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=artichaut, skos-prefLabel=artichaut, form=tête brun"
"BSV_oleagineux_09_002"	"html"	"15387"	"avec uniquement la"	"tête brune"	"artichaut"	". Le reste du corps"	"14783-14793"	"IRI=http://ontology.inrae.fr/frenchcropusage/Artichauts, tomap-candidate-head=tête, tomap-concept-synonym=tête d'artichaut, tomap-significant-head=tête, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=artichaut, skos-prefLabel=artichaut, form=tête brune"
"BSV_olive_PACA_No_10_26oct2010_cle02435e"	"html"	"4746"	"de sortie. Pour les"	"olives de table noires"	"olivier fruit à noyaux"	", le seuil est à 2%"	"1244-1266"	"IRI=http://ontology.inrae.fr/frenchcropusage/Oliviers_fruits_noyaux, tomap-candidate-head=olives, tomap-concept-synonym=olive verte, tomap-significant-head=olives, tomap-classifier=head, similarity=0.2, skos-prefLabel=olivier fruit à noyaux, skos-prefLabel=olivier fruit à noyaux, skos-prefLabel=olivier fruit à noyaux, skos-prefLabel=olivier fruit à noyaux, skos-prefLabel=olivier fruit à noyaux, skos-prefLabel=olivier fruit à noyaux, skos-prefLabel=olivier fruit à noyaux, skos-prefLabel=olivier fruit à noyaux, form=olives de table noires"
"BSV_olive_PACA_No_10_26oct2010_cle02435e"	"html"	"4746"	"nt recensés sur des"	"vergers sensibles"	"jardin"	"(Salonenque, Agland"	"2080-2097"	"IRI=http://ontology.inrae.fr/frenchcropusage/Jardins, tomap-candidate-head=vergers, tomap-concept-synonym=verger familial, tomap-significant-head=vergers, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=jardin, skos-prefLabel=jardin, skos-prefLabel=jardin, skos-prefLabel=jardin, skos-prefLabel=jardin, skos-prefLabel=jardin, skos-prefLabel=jardin, skos-prefLabel=jardin, form=vergers sensibles"
"BSV_olive_PACA_No_10_26oct2010_cle02435e"	"html"	"4746"	"s rappelons que les"	"huiles de début de saison"	"cameline"	"seront les huiles q"	"3267-3292"	"IRI=http://ontology.inrae.fr/frenchcropusage/Camelines, tomap-candidate-head=huile, tomap-concept-synonym=huile de caméline, tomap-significant-head=huile, tomap-classifier=head, similarity=0.6, skos-prefLabel=cameline, skos-prefLabel=cameline, skos-prefLabel=cameline, skos-prefLabel=cameline, form=huiles de début de saison"
"BSV_pdt_09_01_cle8a7831"	"html"	"6344"	"N°1 du 06 mai 2009"	"Pommes de terre"	"pomme de terre"	"Animateur référent"	"99-114"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de terre"
"BSV_pdt_09_01_cle8a7831"	"html"	"6344"	"Le désherbage de la"	"pomme de terre"	"pomme de terre"	"est l'une des premi"	"901-915"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_01_cle8a7831"	"html"	"6344"	"ds et les buttes de"	"pommes de terre"	"pomme de terre"	", les conditions son"	"2222-2237"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pommes de terre"
"BSV_pdt_09_01_cle8a7831"	"html"	"6344"	"on du mildiou de la"	"pomme de terre"	"pomme de terre"	"(Phytophthora infes"	"3264-3278"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_01_cle8a7831"	"html"	"6344"	"à partir de 30 % de"	"pommes de terre"	"pomme de terre"	"levées) HAUTE- NORM"	"4216-4231"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pommes de terre"
"BSV_pdt_09_01_cle8a7831"	"html"	"6344"	"ité variétale de la"	"pomme de terre"	"pomme de terre"	"et la présence de l"	"6002-6016"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_13_cle841d32"	"html"	"5740"	"du 29 juillet 2009"	"Pommes de terre"	"pomme de terre"	"Animateur référent"	"104-119"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de terre"
"BSV_pdt_09_13_cle841d32"	"html"	"5740"	"de larves, stade """	"grain de blé"	"blé tendre d'hiver"	""" sur 1 à 2 pieds p"	"843-855"	"IRI=http://ontology.inrae.fr/frenchcropusage/Bles_tendres_hiver, tomap-candidate-head=grain, tomap-concept-synonym=blé tendre d'hiver, tomap-significant-head=BLÉ, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=blé tendre d'hiver, skos-prefLabel=blé tendre d'hiver, form=grain de blé"
"BSV_pdt_09_13_cle841d32"	"html"	"5740"	"rs produisant de la"	"pomme de terre"	"pomme de terre"	".Les attaques sont p"	"1206-1220"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_13_cle841d32"	"html"	"5740"	"pas spécifique à la"	"pomme de terre"	"pomme de terre"	". Elle contamine éga"	"1918-1932"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_13_cle841d32"	"html"	"5740"	"est spécifique à la"	"pomme de terre"	"pomme de terre"	". Elle forme du lièg"	"2409-2423"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_13_cle841d32"	"html"	"5740"	"use. Mildiou de la"	"pomme de terre"	"pomme de terre"	": situation épidémi"	"3236-3250"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_17_cle8f8bac"	"html"	"4037"	"°17 du 26 aout 2009"	"Pommes de terre"	"pomme de terre"	"Animateur référent"	"101-116"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de terre"
"BSV_pdt_09_17_cle8f8bac"	"html"	"4037"	"s) Les repousses de"	"pomme de terre"	"pomme de terre"	"et plantes hôtes (a"	"973-987"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_17_cle8f8bac"	"html"	"4037"	"nacées) Le plant de"	"pomme de terre"	"pomme de terre"	". Le champignon à do"	"1059-1073"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_09_17_cle8f8bac"	"html"	"4037"	"sensibles avant la"	"culture de la pomme de terre"	"pommier"	"Récolter avec un dé"	"1822-1850"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommiers, tomap-candidate-head=culture, tomap-concept-synonym=pomme de table, tomap-significant-head=pomme, tomap-classifier=head, similarity=0.5, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, form=culture de la pomme de terre"
"BSV_pdt_09_17_cle8f8bac"	"html"	"4037"	"PPPT Mildiou de la"	"pomme de terre"	"pomme de terre"	": situation épidémi"	"2361-2375"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_10_02_cle8c52fe"	"html"	"3018"	"°2 du 21 avril 2010"	"Pommes de terre"	"pomme de terre"	"Animateur référent"	"101-116"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de terre"
"BSV_pdt_10_02_cle8c52fe"	"html"	"3018"	"ncipaux risques des"	"mauvaises herbes"	"plante aromatique"	"dans la culture de"	"512-528"	"IRI=http://ontology.inrae.fr/frenchcropusage/Plantes_aromatiques, tomap-candidate-head=Herbes, tomap-concept-synonym=fines herbe, tomap-significant-head=Herbes, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=plante aromatique, skos-prefLabel=plante aromatique, skos-prefLabel=plante aromatique, skos-prefLabel=plante aromatique, skos-prefLabel=plante aromatique, form=mauvaises herbes"
"BSV_pdt_10_02_cle8c52fe"	"html"	"3018"	"ises herbes dans la"	"culture de la pomme de terre"	"pommier"	"sont : La concurre"	"537-565"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommiers, tomap-candidate-head=culture, tomap-concept-synonym=pomme de table, tomap-significant-head=pomme, tomap-classifier=head, similarity=0.5, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, skos-prefLabel=pommier, form=culture de la pomme de terre"
"BSV_pdt_13_17_cle8cef33"	"html"	"1801"	"ales. Mildiou de la"	"pomme de terre"	"pomme de terre"	": situation épidémi"	"710-724"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"BSV_pdt_14_12_cle8b18c9"	"html"	"3607"	"un danger pour les"	"pommes de terre"	"pomme de terre"	". Il faut continuer"	"2999-3014"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pommes de terre"
"BSV_pdt_14_12_cle8b18c9"	"html"	"3607"	"re de l'avancée des"	"pommes de terre"	"pomme de terre"	". Arvalis in"	"3549-3564"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pommes de terre"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"010 17 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"et 5 parcelles de p"	"134-151"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"s et 5 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"ont fait l'objet d'"	"170-182"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"ce bulletin. STADES"	"Pois d'hiver"	"pois protéagineux d'hiver"	": Début floraison p"	"255-267"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=Pois d'hiver"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"parcelles et Stade"	"Jeunes Gousses"	"légume à graines ou à gousses"	"2 cm pour 3 parcell"	"312-326"	"IRI=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, tomap-candidate-head=gousse, tomap-concept-synonym=gousse, tomap-significant-head=gousse, tomap-classifier=head, similarity=0.5, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, skos-prefLabel=légume à graines ou à gousses, form=Jeunes Gousses"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"s deux parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"(dans les départeme"	"544-556"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"ans une parcelle de"	"pois de printemps"	"pois protéagineux de printemps"	"(déjà signalée dans"	"614-631"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"té les parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	". Pucerons verts du"	"832-844"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"IVER 3 parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	"sur les 5 observées"	"1262-1274"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"a semaine dernière."	"POIS DE PRINTEMPS"	"pois protéagineux de printemps"	"L'anthracnose est a"	"2194-2211"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=POIS DE PRINTEMPS"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"taines parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	". 11 parcelles de po"	"2265-2282"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"ps. 11 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	"sur 17 ne présenten"	"2300-2317"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"ne plus fréquent en"	"pois d'hiver"	"pois protéagineux d'hiver"	", surtout en cas de"	"2806-2818"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"euilles et gousses."	"Pois d'hiver"	"pois protéagineux d'hiver"	"semé très précoceme"	"2920-2932"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=Pois d'hiver"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"s. Source : ARVALIS"	"Pois de printemps"	"pois protéagineux de printemps"	": ponctuations sur f"	"3005-3022"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=Pois de printemps"
"BSV_pois_08_cle47b73e"	"html"	"3992"	"ns les parcelles de"	"pois d'hiver"	"pois protéagineux d'hiver"	". Bulletin rédigé pa"	"3302-3314"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, skos-prefLabel=pois protéagineux d'hiver, form=pois d'hiver"
"BSV_pomme_de_terre_n_16_du_20juin_2012_cle872188"	"html"	"3147"	""	"Pommes de terre"	"pomme de terre"	"Pommes de terre Bu"	"1-16"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de terre"
"BSV_pomme_de_terre_n_16_du_20juin_2012_cle872188"	"html"	"3147"	"Pommes de terre"	"Pommes de terre"	"pomme de terre"	"Bulletin réalisé en"	"18-33"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de terre"
"BSV_pomme_de_terre_n_o25_du_24_aout_2010_cle04fc6d"	"html"	"4985"	"de Santé du Végétal"	"Pommes de terre"	"pomme de terre"	"Nord - Pas de Calai"	"60-75"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de terre"
"BSV_pomme_de_terre_n_o25_du_24_aout_2010_cle04fc6d"	"html"	"4985"	"ous les postes. BSV"	"Pommes de Terre"	"pomme de terre"	"Nord - Pas de Calai"	"3080-3095"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de Terre"
"BSV_pomme_de_terre_n_o25_du_24_aout_2010_cle04fc6d"	"html"	"4985"	"03.22.85.75.66) BSV"	"Pommes de Terre"	"pomme de terre"	"Nord - Pas de Calai"	"4919-4934"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de Terre"
"BSV_pomme_de_terre_n_o5_du_12_avril_2011-1_cle08321f"	"html"	"5385"	"de Santé du Végétal"	"Pommes de terre"	"pomme de terre"	"Nord - Pas de Calai"	"60-75"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=Pommes de terre"
