"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"BSVviti20"	"anitaire maitrisée."	"Oïdium"	": Pression générale"	"213-219"	"type=DESEASE, form=Oïdium"
"BSVviti20"	"ai 2014Photo : CRAL"	"Oïdium"	"La pression oïdium"	"2960-2966"	"type=DESEASE, form=Oïdium"
"BSVviti20"	"Oïdium La pression"	"oïdium"	"a été globalement f"	"2979-2985"	"type=DESEASE, form=oïdium"
"BSVviti2_cle8f5f39-1"	"e est peu développé"	"OÏDIUM"	"Pas de risque actue"	"4825-4831"	"type=DESEASE, form=OÏDIUM"
"Bsv_lin_18_a_cle09d729"	"sec et relativement"	"froid"	"(la nuit) ralentit"	"357-362"	"type=DESEASE, form=froid"
"Bsv_lin_18_a_cle09d729"	"dernière, quelques"	"thrips"	"sont signalés dans"	"526-532"	"type=DESEASE, form=thrips"
"Bsv_lin_18_a_cle09d729"	"ompter le nombre de"	"thrips"	"et Répéter l'opérat"	"1164-1170"	"type=DESEASE, form=thrips"
"Bsv_lin_18_a_cle09d729"	"VEILLER : Altises -"	"Thrips"	"- Stade Zinc (1ère"	"1893-1899"	"type=DESEASE, form=Thrips"
"Bul_leg_no4_cle4be3c9"	"s attaques. Laitues"	"Rouille"	"Des symptômes de ro"	"2233-2240"	"type=DESEASE, form=Rouille"
"Bul_leg_no4_cle4be3c9"	"le Des symptômes de"	"rouille"	", Puccinia opizii, o"	"2258-2265"	"type=DESEASE, form=rouille"
"Bul_leg_no4_cle4be3c9"	"du chou Présence de"	"rouille"	"sur le secteur de S"	"3210-3217"	"type=DESEASE, form=rouille"
"Bulletin-de-sante-du-vegetal-no1-1842"	"urveiller. Présence"	"d'oïdium"	". Présence de larves"	"876-884"	"type=DESEASE, form=d'oïdium"
"Bulletin-de-sante-du-vegetal-no1-1842"	"nthracnose Acariens"	"Oïdium"	"Pucerons Oïdium Che"	"1507-1513"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no1-1842"	"ens Oïdium Pucerons"	"Oïdium"	"Chenilles défoliatr"	"1523-1529"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no1-1842"	"les Processionnaire"	"Rouille"	"Pucerons Pucerons T"	"1616-1623"	"type=DESEASE, form=Rouille"
"Bulletin-de-sante-du-vegetal-no1-1842"	"erons Tâches noires"	"Oïdium"	"Cochenilles Oïdium"	"1656-1662"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no1-1842"	"Oïdium Cochenilles"	"Oïdium"	"Pucerons Metcalfa B"	"1675-1681"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no1-1842"	"types de feuillus"	"Oïdium"	"Suite aux séquences"	"6045-6051"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no1-1842"	"ces derniers temps,"	"l'oïdium"	"s'est développé sur"	"6137-6145"	"type=DESEASE, form=l'oïdium"
"Bulletin-de-sante-du-vegetal-no1-1842"	"valeur esthétique."	"Rouilles"	"Quelques tâches de"	"6409-6417"	"type=DESEASE, form=Rouilles"
"Bulletin-de-sante-du-vegetal-no1-1842"	"Quelques tâches de"	"rouille"	"sur chêne avec la p"	"6437-6444"	"type=DESEASE, form=rouille"
"Bulletin-de-sante-du-vegetal-no1-1842"	"ère CONIFERES Pin"	"Rouille"	"vésiculeuse des aig"	"8462-8469"	"type=DESEASE, form=Rouille"
"Bulletin-de-sante-du-vegetal-no1-1842"	"es aiguilles. Cette"	"rouille"	"nécessite la présen"	"8734-8741"	"type=DESEASE, form=rouille"
"Bulletin-de-sante-du-vegetal-no1-1842"	"période à risque."	"Oïdium"	"(Sphaerotheca panno"	"10984-10990"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no1-1842"	"(Macrosiphum rosae)"	"Oïdium"	"sur boutons floraux"	"11547-11553"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no1-771"	"par des conditions"	"froides"	"au débourrement. El"	"6739-6746"	"type=DESEASE, form=froides"
"Bulletin-de-sante-du-vegetal-no12-1820"	"e de vos parcelles."	"OÏDIUM"	"Pression toujours p"	"213-219"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no12-1820"	". Restez vigilants."	"OÏDIUM"	"Situation des parc"	"2025-2031"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no12-1820"	"ression exercée par"	"l'oïdium"	"est devenue moyenne"	"2261-2269"	"type=DESEASE, form=l'oïdium"
"Bulletin-de-sante-du-vegetal-no12-1877"	"uillet 2011 MILDIOU"	"OÏDIUM"	"La pression reste f"	"138-144"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no12-1877"	"stèmes 2011 J J + 6"	"OÏDIUM"	"Situation au vigno"	"2970-2976"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no12-1877"	"r la progression de"	"l'oïdium"	". BLACK ROT Situati"	"4690-4698"	"type=DESEASE, form=l'oïdium"
"Bulletin-de-sante-du-vegetal-no16-1927"	"'est pas à exclure."	"OÏDIUM"	"Situation au vigno"	"2541-2547"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no16-1927"	"art des situations,"	"l'oïdium"	"n'est présent que s"	"2603-2611"	"type=DESEASE, form=l'oïdium"
"Bulletin-de-sante-du-vegetal-no16-2046"	"par des épisodes de"	"froid"	"marqués qui ont été"	"309-314"	"type=DESEASE, form=froid"
"Bulletin-de-sante-du-vegetal-no16-2046"	"é en fin de saison."	"OÏDIUM"	"Les faits marquant"	"5885-5891"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no16-2046"	"t, les observations"	"d'oïdium"	"sur feuilles et sur"	"6260-6268"	"type=DESEASE, form=d'oïdium"
"Bulletin-de-sante-du-vegetal-no16-2046"	"le de 1% le 6 juin."	"L'oïdium"	"a ensuite progressé"	"6549-6557"	"type=DESEASE, form=L'oïdium"
"Bulletin-de-sante-du-vegetal-no19-2055"	"lle des épisodes de"	"froid"	"marqués qui-Station"	"327-332"	"type=DESEASE, form=froid"
"Bulletin-de-sante-du-vegetal-no19-2055"	"é globalement sain."	"OÏDIUM"	"Les faits marquant"	"4198-4204"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no19-2055"	"Erinose, Acariose,"	"Thrips"	": A l'exception de"	"7709-7715"	"type=DESEASE, form=Thrips"
"Bulletin-de-sante-du-vegetal-no19-2230"	"par des épisodes de"	"froid"	"marqués-Station de"	"309-314"	"type=DESEASE, form=froid"
"Bulletin-de-sante-du-vegetal-no19-2230"	"OBRE 2011 Page 2/4"	"OÏDIUM"	"Les faits marquant"	"5244-5250"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no24-1675"	"bilités variétales."	"Rouille"	"brune : Risque en p"	"307-314"	"type=DESEASE, form=Rouille"
"Bulletin-de-sante-du-vegetal-no24-1675"	"s le stade épiaison."	"Fusariose"	"des épis : Les stad"	"671-680"	"type=DESEASE, form=Fusariose"
"Bulletin-de-sante-du-vegetal-no24-1675"	"on à fin floraison."	"Oïdium"	": A ce jour le risq"	"845-851"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no24-1675"	"le) : Risque faible."	"Rouille"	"sur féverole : Risq"	"1890-1897"	"type=DESEASE, form=Rouille"
"Bulletin-de-sante-du-vegetal-no24-1675"	"tionnels de culture."	"Oïdium"	"sur pois : Risque m"	"2034-2040"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no24-1675"	"ble sur ces semis."	"Rouille"	"brune Dans notre ré"	"4787-4794"	"type=DESEASE, form=Rouille"
"Bulletin-de-sante-du-vegetal-no24-1675"	"t l'évolution de la"	"rouille"	"brune, principaleme"	"5764-5771"	"type=DESEASE, form=rouille"
"Bulletin-de-sante-du-vegetal-no24-1675"	"r l'évolution de la"	"rouille"	"brune sur les semis"	"6239-6246"	"type=DESEASE, form=rouille"
"Bulletin-de-sante-du-vegetal-no24-1675"	"ilité (floraison)."	"Fusarioses"	"Les blés durs semés"	"7675-7685"	"type=DESEASE, form=Fusarioses"
"Bulletin-de-sante-du-vegetal-no24-1675"	"s à l'évolution des"	"fusarioses"	"(principalement fus"	"7939-7949"	"type=DESEASE, form=fusarioses"
"Bulletin-de-sante-du-vegetal-no24-1675"	"issage des grains."	"Oïdium"	"Les premiers symptô"	"8539-8545"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no24-1675"	"période de risque."	"Oïdium"	"(Erysiphe pisi) Cet"	"19269-19275"	"type=DESEASE, form=Oïdium"
"Bulletin-de-sante-du-vegetal-no24-1675"	"risque est proche."	"Rouille"	"de la féverole (Uro"	"21400-21407"	"type=DESEASE, form=Rouille"
"Bulletin-de-sante-du-vegetal-no24-1675"	"emières pustules de"	"rouille"	"est signalée sur un"	"21547-21554"	"type=DESEASE, form=rouille"
"Bulletin-de-sante-du-vegetal-no24-1675"	"emières pustules de"	"rouille"	". Évaluation du"	"21747-21754"	"type=DESEASE, form=rouille"
"Bulletin-de-sante-du-vegetal-no8-1760"	"e. Soyez vigilants."	"OÏDIUM"	"Situation au vigno"	"3178-3184"	"type=DESEASE, form=OÏDIUM"
"Bulletin-de-sante-du-vegetal-no8-1760"	"et peu net désigne"	"l'oïdium"	". A la différence du"	"4189-4197"	"type=DESEASE, form=l'oïdium"
"Bulletin-de-sante-du-vegetal-no8-1760"	"iou, le feutrage de"	"l'oïdium"	"peut aussi apparaît"	"4242-4250"	"type=DESEASE, form=l'oïdium"
"Bulletin-de-sante-du-vegetal-no8-1760"	"Nationales Mildiou,"	"Oïdium"	"et Botrytis 2011 so"	"7910-7916"	"type=DESEASE, form=Oïdium"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"N° 18 du 06/07/2011"	"ROUILLE"	"BLANCHE Etat généra"	"8094-8101"	"type=DESEASE, form=ROUILLE"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"sté plus longtemps."	"OÏDIUM"	"Etat général Aucun"	"8430-8436"	"type=DESEASE, form=OÏDIUM"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"rcelles est en sol."	"THRIPS"	"Présence stable mai"	"11717-11723"	"type=DESEASE, form=THRIPS"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"bilité se situe à 2"	"thrips"	"par fleur. S'il n'y"	"11993-11999"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"jette aux dégâts de"	"thrips"	". La climatologie ch"	"12173-12179"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"artie la situation."	"THRIPS"	"Contexte d'observat"	"16767-16773"	"type=DESEASE, form=THRIPS"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"les populations en"	"thrips"	"sont très disparate"	"16837-16843"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"'est pas connu, les"	"thrips"	"peuvent favoriser l"	"16956-16962"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"piqueurs (pucerons,"	"thrips"	"). CLADOSPORIOSE Co"	"17908-17914"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"les jours à venir."	"OÏDIUM"	"Contexte d'observat"	"18241-18247"	"type=DESEASE, form=OÏDIUM"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"exte d'observations"	"L'oïdium"	"est présent sous ab"	"18272-18280"	"type=DESEASE, form=L'oïdium"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"iologique.Piégeages"	"Thrips"	": St Genouph (37),"	"18774-18780"	"type=DESEASE, form=Thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"à début croissance."	"THRIPS"	"Piégeage Thrips St"	"19022-19028"	"type=DESEASE, form=THRIPS"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"ce. THRIPS Piégeage"	"Thrips"	"St Genouph Tour en"	"19038-19044"	"type=DESEASE, form=Thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"de nuisibilité (10"	"thrips"	"/plaque/jour), sauf"	"19517-19523"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"s d'arrière-saison."	"FUSARIOSE"	"Assez forte progres"	"29884-29893"	"type=DESEASE, form=FUSARIOSE"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"gression des cas de"	"fusariose"	"enregistrés en fréq"	"29929-29938"	"type=DESEASE, form=fusariose"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"à distinguer de la"	"fusariose"	"(absence de gommose"	"31157-31166"	"type=DESEASE, form=fusariose"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"nce de pluies et le"	"refroidissement"	"en cours pourra cha"	"32459-32474"	"type=DESEASE, form=refroidissement"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"fication. A suivre."	"THRIPS"	"Contexte d'observat"	"33713-33719"	"type=DESEASE, form=THRIPS"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"Les populations de"	"thrips"	"rencontrées sur oig"	"33763-33769"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"quelques sites. Les"	"Aeolothrips"	", thrips noirs rayés"	"33865-33876"	"type=DESEASE, form=Aeolothrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"s. Les Aeolothrips,"	"thrips"	"noirs rayés de blan"	"33878-33884"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"nc et prédateurs de"	"thrips"	", sont observés plus"	"33923-33929"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"des populations de"	"thrips"	". Seuil de nuisibili"	"34053-34059"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"de nuisibilité Les"	"thrips"	"ne sont pas encore"	"34086-34092"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"ent en présence des"	"Aeolothrips"	". Directeur de publi"	"34161-34172"	"type=DESEASE, form=Aeolothrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"r oignon blanc, les"	"thrips"	"peuvent déprécier l"	"34741-34747"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"er bien la présence"	"d'Aeolothrips"	"pour gérer les thri"	"34806-34819"	"type=DESEASE, form=d'Aeolothrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"rips pour gérer les"	"thrips"	". MILDIOU DE L ' OIG"	"34835-34841"	"type=DESEASE, form=thrips"
"COMPIL-BSV_-_Legumes_no18_cle04e91c"	"punaises Orius, des"	"Aeolothrips"	", des œufs de chryso"	"38021-38032"	"type=DESEASE, form=Aeolothrips"
"E99025SV4XDTwiyKO3pG6i7C"	"Phénologie Mildiou"	"Oïdium"	"Vers de la grappe E"	"29-35"	"type=DESEASE, form=Oïdium"
"E99025SV4XDTwiyKO3pG6i7C"	"Phénologie Mildiou"	"Oïdium"	"Vers de la grappe E"	"126-132"	"type=DESEASE, form=Oïdium"
"E99025SV4XDTwiyKO3pG6i7C"	"es dans la semaine."	"OÏDIUM"	"La situation est st"	"1550-1556"	"type=DESEASE, form=OÏDIUM"
"ED30Szj0vP8Pl70r449z76rF"	"ter de températures"	"froides"	"ni de pluie. Le sta"	"590-597"	"type=DESEASE, form=froides"
"JV_19_du_060813"	"née sur l'autre 2"	"Oïdium"	": Globalement, la s"	"4794-4800"	"type=DESEASE, form=Oïdium"
"JV_19_du_060813"	"ution des symptômes"	"d'oïdium"	". A ce jour, les gra"	"5041-5049"	"type=DESEASE, form=d'oïdium"
"JV_19_du_060813"	"t plus réceptives à"	"l'oïdium"	". Par contre, si le"	"5100-5108"	"type=DESEASE, form=l'oïdium"
"JV_19_du_060813"	"présence ou non de"	"l'oïdium"	"sur grappes et de d"	"5412-5420"	"type=DESEASE, form=l'oïdium"
"JV_19_du_060813"	"tenir : si absence"	"d'oïdium"	": ne pas renouveler"	"5481-5489"	"type=DESEASE, form=d'oïdium"
"JV_19_du_060813"	"résence même faible"	"d'oïdium"	", effectuez un derni"	"5535-5543"	"type=DESEASE, form=d'oïdium"
"JV_19_du_060813"	"En cas de présence"	"d'oïdium"	", poursuivez avec du"	"5659-5667"	"type=DESEASE, form=d'oïdium"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"mpactage du sol par"	"piétinement"	"du bétail, pour dét"	"9915-9926"	"type=DESEASE, form=piétinement"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"développement du au"	"froid"	"hivernal, de sorte"	"16170-16175"	"type=DESEASE, form=froid"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"s voire semaines de"	"froid"	"intense semblent ef"	"1850-1855"	"type=DESEASE, form=froid"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"s autres ravageurs ("	"thrips"	", acariens, ). Dans"	"10379-10385"	"type=DESEASE, form=thrips"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"nosad efficaces sur"	"thrips"	"sont à réserver sur"	"10604-10610"	"type=DESEASE, form=thrips"
"bsv_12_gc_10_mai_12_cle8df51d"	"ont touchées par la"	"rouille"	"jaune.ORGE D'HIVER"	"190-197"	"type=DESEASE, form=rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"premiers symptômes"	"d'oïdium"	"sur lin graine sign"	"323-331"	"type=DESEASE, form=d'oïdium"
"bsv_12_gc_10_mai_12_cle8df51d"	"OIS : fin du risque"	"sitones"	", début du risque cé"	"388-395"	"type=DESEASE, form=sitones"
"bsv_12_gc_10_mai_12_cle8df51d"	"e semaine. Maladies"	"Piétin"	"verse Une nouvelle"	"3999-4005"	"type=DESEASE, form=Piétin"
"bsv_12_gc_10_mai_12_cle8df51d"	"te des symptômes de"	"piétin"	"verse en fréquence"	"4060-4066"	"type=DESEASE, form=piétin"
"bsv_12_gc_10_mai_12_cle8df51d"	"bre dans l'Aisne. -"	"2 -

Rouille"	"Jaune Les condition"	"4184-4196"	"type=DESEASE, form=2 -

Rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"lus favorables à la"	"rouille"	"jaune. L'indice de"	"4344-4351"	"type=DESEASE, form=rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"ariétés de Blé à la"	"Rouille"	"Jaune (actualisatio"	"5836-5843"	"type=DESEASE, form=Rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"euil de nuisibilité"	"Rouille"	"Jaune :=> à partir"	"6523-6530"	"type=DESEASE, form=Rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"s dans la parcelle."	"Rouille"	"brune La rouille br"	"6627-6634"	"type=DESEASE, form=Rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"e. Rouille brune La"	"rouille"	"brune reste latente"	"6644-6651"	"type=DESEASE, form=rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"imulé par le modèle"	"Spirouille"	". Le niveau de risqu"	"6755-6765"	"type=DESEASE, form=Spirouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"contrairement à la"	"rouille"	"jaune, il y a peu d"	"7172-7179"	"type=DESEASE, form=rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"ance - 3 - variété"	"Rouille"	"brune variété Rouil"	"7244-7251"	"type=DESEASE, form=Rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"uille brune variété"	"Rouille"	"brune variété Rouil"	"7266-7273"	"type=DESEASE, form=Rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"uille brune variété"	"Rouille"	"brune ALIGATOR ALIX"	"7288-7295"	"type=DESEASE, form=Rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"ance variétale à la"	"rouille"	"brune actualisées p"	"7806-7813"	"type=DESEASE, form=rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"euil de nuisibilité"	"Rouille"	"Brune : à partir 2"	"7905-7912"	"type=DESEASE, form=Rouille"
"bsv_12_gc_10_mai_12_cle8df51d"	"euilles supérieures"	"Oïdium"	"L'oïdium reste touj"	"8005-8011"	"type=DESEASE, form=Oïdium"
"bsv_12_gc_10_mai_12_cle8df51d"	"supérieures Oïdium"	"L'oïdium"	"reste toujours disc"	"8012-8020"	"type=DESEASE, form=L'oïdium"
"bsv_12_gc_10_mai_12_cle8df51d"	"euil de nuisibilité"	"Oïdium"	"à partir du stade E"	"8482-8488"	"type=DESEASE, form=Oïdium"
"bsv_12_gc_10_mai_12_cle8df51d"	"ice aux attaques de"	"fusariose"	"en général et la co"	"14172-14181"	"type=DESEASE, form=fusariose"
"bsv_12_gc_10_mai_12_cle8df51d"	"té précis contre la"	"fusariose"	"sur escourgeon ou o"	"14372-14381"	"type=DESEASE, form=fusariose"
"bsv_12_gc_10_mai_12_cle8df51d"	"ctuellement. Un peu"	"d'helminthosporiose"	"et d'oïdium ou de r"	"14759-14778"	"type=DESEASE, form=d'helminthosporiose"
"bsv_12_gc_10_mai_12_cle8df51d"	"elminthosporiose et"	"d'oïdium"	"ou de rhynchosporio"	"14782-14790"	"type=DESEASE, form=d'oïdium"
"bsv_12_gc_10_mai_12_cle8df51d"	"e et d'oïdium ou de"	"rhynchosporiose"	"sont signalés sur f"	"14797-14812"	"type=DESEASE, form=rhynchosporiose"
"bsv_12_gc_10_mai_12_cle8df51d"	"r : début floraison"	"Sitones"	"Sur les 13 parcelle"	"15105-15112"	"type=DESEASE, form=Sitones"
"bsv_12_gc_10_mai_12_cle8df51d"	"de sensibilité aux"	"sitones"	"est dépassé (6 feui"	"15215-15222"	"type=DESEASE, form=sitones"
"bsv_12_gc_10_mai_12_cle8df51d"	"bservées du réseau."	"Thrips"	"La surveillance est"	"18712-18718"	"type=DESEASE, form=Thrips"
"bsv_12_gc_10_mai_12_cle8df51d"	"de mise ! Seuil : 5"	"thrips"	"par balayage Attent"	"18759-18765"	"type=DESEASE, form=thrips"
"bsv_12_gc_10_mai_12_cle8df51d"	"premiers symptômes"	"d'oïdium"	"sur des lins graine"	"18812-18820"	"type=DESEASE, form=d'oïdium"
"bsv_25_gc_22_juillet_2014_cle0d9193"	"gression surtout la"	"rouille"	"MAÏ S Stade : De 9"	"187-194"	"type=DESEASE, form=rouille"
"bsv_25_gc_22_juillet_2014_cle0d9193"	"ine c'est encore la"	"rouille"	"qui domine sur nos"	"6128-6135"	"type=DESEASE, form=rouille"
"bsv_25_gc_22_juillet_2014_cle0d9193"	"nuisibilité pour la"	"rouille"	", 6 parcelles pour l"	"6221-6228"	"type=DESEASE, form=rouille"
"bsv_25_gc_22_juillet_2014_cle0d9193"	"euil de nuisibilité"	"rouille"	". 72 % des parcelles"	"6424-6431"	"type=DESEASE, form=rouille"
"bsv_25_gc_22_juillet_2014_cle0d9193"	"moins 1 pustulle de"	"rouille"	"par feuille La ramu"	"6652-6659"	"type=DESEASE, form=rouille"
"bsv_25_gc_22_juillet_2014_cle0d9193"	"association avec la"	"rouille"	", à Laffaux dans l'A"	"6738-6745"	"type=DESEASE, form=rouille"
"bsv_27_gc_27_aout_2013_cle0d56de"	"levées) Sensibilité"	"oïdium"	"cerco rouille ramu"	"705-711"	"type=DESEASE, form=oïdium"
"bsv_27_gc_27_aout_2013_cle0d56de"	"bilité oïdium cerco"	"rouille"	"ramu Date 15% 5% 15"	"718-725"	"type=DESEASE, form=rouille"
"bsv_27_gc_27_aout_2013_cle0d56de"	"raitement le 21/08 ("	"Rouille"	") Seuil Ramulari"	"2769-2776"	"type=DESEASE, form=Rouille"
"bsv_27_gc_27_aout_2013_cle0d56de"	"raitement le 13/08 ("	"Oïdium"	") Seuil Ramulari"	"3105-3111"	"type=DESEASE, form=Oïdium"
"bsv_27_gc_27_aout_2013_cle0d56de"	"raitement le 13/08 ("	"Oïdium"	") 21/08"	"3177-3183"	"type=DESEASE, form=Oïdium"
"bsv_27_gc_27_aout_2013_cle0d56de"	"raitement le 14/08 ("	"Oïdium"	") 3 0 Tr"	"4752-4758"	"type=DESEASE, form=Oïdium"
"bsv_27_gc_27_aout_2013_cle0d56de"	"raitement le 17/08 ("	"Oïdium"	") Traitement le"	"4797-4803"	"type=DESEASE, form=Oïdium"
"bsv_27_gc_27_aout_2013_cle0d56de"	"raitement le 15/08 ("	"Oïdium"	") Traitement le"	"4830-4836"	"type=DESEASE, form=Oïdium"
"bsv_27_gc_27_aout_2013_cle0d56de"	"Ramulariose sur 8,"	"l'Oïdium"	"sur 4 et la Rouille"	"5922-5930"	"type=DESEASE, form=l'Oïdium"
"bsv_27_gc_27_aout_2013_cle0d56de"	"'Oïdium sur 4 et la"	"Rouille"	"sur une parcelle."	"5943-5950"	"type=DESEASE, form=Rouille"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"onnées par feuille)"	"Rouille(nb"	"pustule/ feuille) A"	"12469-12479"	"type=DESEASE, form=Rouille(nb"
"bsv_40_zna__mai_2014_01_cle8af58a-1"	"s adultes Aucun cas"	"d'Oïdium"	"n'a été observé. La"	"13240-13248"	"type=DESEASE, form=d'Oïdium"
"bsv_aout_2010-2_cle0a9541"	"s. Dès les premiers"	"froids"	", à l'approche du 4è"	"1925-1931"	"type=DESEASE, form=froids"
"bsv_arbo_61_2014_cle471ee4"	"nations. En chambre"	"froides"	"fruits atteints pre"	"8161-8168"	"type=DESEASE, form=froides"
"bsv_arboriculture_20110420-1_10__cle0cab87"	"e fort. Phénologie"	"Oïdium"	": Pommier Foyers fr"	"401-407"	"type=DESEASE, form=Oïdium"
"bsv_arboriculture_20110420-1_10__cle0cab87"	"des contaminations."	"Oïdium"	"Observations Cette"	"2040-2046"	"type=DESEASE, form=Oïdium"
"bsv_cereales_paille_2010_s23_cle8b462b"	"s étages foliaires."	"ROUILLE"	"J AUNE La rouille j"	"2203-2210"	"type=DESEASE, form=ROUILLE"
"bsv_cereales_paille_2010_s23_cle8b462b"	". ROUILLE J AUNE La"	"rouille"	"jaune fait timideme"	"2221-2228"	"type=DESEASE, form=rouille"
"bsv_cereales_paille_2010_s23_cle8b462b"	"es comme Toisondor."	"ROUILLE"	"B RUNE 2 situations"	"2382-2389"	"type=DESEASE, form=ROUILLE"
"bsv_cereales_paille_2010_s23_cle8b462b"	"état de présence de"	"rouille"	"brune dans le résea"	"2435-2442"	"type=DESEASE, form=rouille"
"bsv_cereales_paille_2010_s23_cle8b462b"	"). A chaque fois la"	"rouille"	"brune est présente"	"2530-2537"	"type=DESEASE, form=rouille"
"bsv_cereales_paille_2010_s23_cle8b462b"	"a nuisibilité de la"	"rouille"	"brune cette année n"	"2598-2605"	"type=DESEASE, form=rouille"
"bsv_cereales_paille_2010_s23_cle8b462b"	"importante."	"FUSARIOSE"	"DES EPIS"	"2656-2665"	"type=DESEASE, form=FUSARIOSE"
"bsv_cereales_paille_2010_s23_cle8b462b"	"té par rapport à la"	"fusariose"	"(fin floraison). Le"	"2759-2768"	"type=DESEASE, form=fusariose"
"bsv_cereales_paille_2010_s23_cle8b462b"	"ur le blé tendre la"	"rouille"	"brune fait timideme"	"5639-5646"	"type=DESEASE, form=rouille"
"bsv_cereales_paille_2010_s23_cle8b462b"	"emps, les symptômes"	"d'helminthosporiose"	"et de rhynchosporio"	"5958-5977"	"type=DESEASE, form=d'helminthosporiose"
