"bsv"	"html tags"	"segment (type)"	"segment (form)"	"fcu concepts"	"bioagressors"	"deseases"	"stages"	"context before"	"context after"	"location"	"features"
"bsv_viti_14_04_07_2019-1_cle888dd3"	"SMALL
P
SMALL
P"	"FINANCEMENT"	"Ce bulletin est produit à partir d'observations ponctuelles. S'il donne une tendance de la situation sanitaire régionale, celle-ci ne peut être transposée telle quelle à la parcelle. La CAPDL dégage donc toute responsabilité quant aux décisions prises par les agriculteurs pour la protection de leurs cultures et les invite à prendre ces décisions sur la base des observations qu'ils auront réalisées sur leurs parcelles.
Action copilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Écophyto."	""	""	""	""	"Bellay - Ouary SAS."	""	"14318-15013"	"type=FINANCEMENT, form=Ce bulletin est produit à partir d'observations ponctuelles. S'il donne une tendance de la situation sanitaire régionale, celle-ci ne peut être transposée telle quelle à la parcelle. La CAPDL dégage donc toute responsabilité quant aux décisions prises par les agriculteurs pour la protection de leurs cultures et les invite à prendre ces décisions sur la base des observations qu'ils auront réalisées sur leurs parcelles.
Action copilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Écophyto."
"bsv_viti_17_25_07_2019_cle0a86e1"	"H3
P
P
P
P
P"	"RISQUE"	"Observations
Rappel : début du vol au 26 juin.
Après un vol caractérisé comme faible voire très faible sur certains pièges habituellement fournis, l'activité de ponte a été perturbée depuis son début par un vent soutenu et des matinées sans rosées.
2 perforations avec jeunes larves (1mm) ont été observées sur 2 parcelles (layon et saumurois) du réseau cette semaine.
Les observations à la parcelle sont à réaliser ces jours ci pour déceler les perforations éventuelles.
Continuez à observer vos pièges 1 fois par semaine (en renouvelant la capsule de phéromone) pour observer l'émergence éventuelle d'une 3eme génération."	""	"larves"	""	""	"orations observées."	"Source : NBM CA44 S"	"2431-3054"	"type=RISQUE, form=Observations
Rappel : début du vol au 26 juin.
Après un vol caractérisé comme faible voire très faible sur certains pièges habituellement fournis, l'activité de ponte a été perturbée depuis son début par un vent soutenu et des matinées sans rosées.
2 perforations avec jeunes larves (1mm) ont été observées sur 2 parcelles (layon et saumurois) du réseau cette semaine.
Les observations à la parcelle sont à réaliser ces jours ci pour déceler les perforations éventuelles.
Continuez à observer vos pièges 1 fois par semaine (en renouvelant la capsule de phéromone) pour observer l'émergence éventuelle d'une 3eme génération."
"bsv_viti_17_25_07_2019_cle0a86e1"	"H3
P
P
BR
P"	"RISQUE"	"Observations
Les observations remontent cette semaine des populations très variables en fonction des cépages. En effet il est observé (hors réseau) des parcelles de Merlot, d'Abouriou, de Grolleau, de Côt ou Cabernet avec des populations dépassant parfois les 150 larves/100 feuilles. Les 1ères grillures sur ces situations sont visibles.
Cependant sur une très grande majorité de parcelles(réseau et hors réseau), les seuils ne sont pas atteints et les grillures très peu visibles.
% de parcelles avec absence de larves"	""	"larves,
larves"	""	""	"s avant décisions !"	"% de parcelles entr"	"9042-9562"	"type=RISQUE, form=Observations
Les observations remontent cette semaine des populations très variables en fonction des cépages. En effet il est observé (hors réseau) des parcelles de Merlot, d'Abouriou, de Grolleau, de Côt ou Cabernet avec des populations dépassant parfois les 150 larves/100 feuilles. Les 1ères grillures sur ces situations sont visibles.
Cependant sur une très grande majorité de parcelles(réseau et hors réseau), les seuils ne sont pas atteints et les grillures très peu visibles.
% de parcelles avec absence de larves"
"bsv_viti_17_25_07_2019_cle0a86e1"	"H3
P
P
P
P
P
P
P
P
P
BR
BR
BR
P"	"RISQUE"	"Observations
Des larves de stade L5 sont majoritairement observées cette semaine.
Il n'y a plus que 15% des parcelles angevines qui hébergent des larves de Scaphoideus titanus. Le niveau de population devient inférieur à 4 larves sur 100 feuilles sur les parcelles du Saumurois, Layon, Aubance concernées.
Pour les producteurs de vignes mères la 3eme intervention insecticide devra être positionnée entre le 22 et le 30 juillet La note de la DRAAF est à retrouver en cliquant sur l'encadré ci dessous :
La prospection du fléau transmis par cette cicadelle pourra commencer fin juillet, à partir du début d'aoutement des bois jusqu'à la mi-septembre.
Ce sera le bon moment pour inspecter son vignoble à la recherche de symptômes pouvant être la résultante de l'infestation du mycoplasme de la flavescence par la cicadelle ou par du matériel végétal malade.
Faites une prospection fine (tous les inter-rangs) sur toutes les parcelles de moins de 5 ans de votre vignoble.
Si vous êtes dans un secteur ou le vecteur est présent et avec des Sauvignon et Chardonnay, une tournée de prospection large (1 inter-rang sur 4) est importante.
Les symptômes peuvent être très proches de ceux du Bois noir, une analyse (par PCR) au laboratoire pourra être réalisée en cas de doute. N'hésitez pas à contacter votre technicien ou conseiller habituel !
Rappel des symptômes (les 3 doivent être réunis sur un même cep ) : rameau non aouté, caoutchouteux, Absence de grappe (coulure, dessèchement), Feuilles décolorées, enroulées et dures.
Symptômes sur cépages blancs et rouges, flétrissement de la grappe avant vendanges."	"vigne,
sylviculture,
sylviculture"	"larves,
larves,
Scaphoideus titanus,
Scaphoideus titanus,
larves,
cicadelle,
cicadelle,
Bois noir,
Bois noir"	""	""	"larvaires observés."	"Source photos : "" s"	"10950-12554"	"type=RISQUE, form=Observations
Des larves de stade L5 sont majoritairement observées cette semaine.
Il n'y a plus que 15% des parcelles angevines qui hébergent des larves de Scaphoideus titanus. Le niveau de population devient inférieur à 4 larves sur 100 feuilles sur les parcelles du Saumurois, Layon, Aubance concernées.
Pour les producteurs de vignes mères la 3eme intervention insecticide devra être positionnée entre le 22 et le 30 juillet La note de la DRAAF est à retrouver en cliquant sur l'encadré ci dessous :
La prospection du fléau transmis par cette cicadelle pourra commencer fin juillet, à partir du début d'aoutement des bois jusqu'à la mi-septembre.
Ce sera le bon moment pour inspecter son vignoble à la recherche de symptômes pouvant être la résultante de l'infestation du mycoplasme de la flavescence par la cicadelle ou par du matériel végétal malade.
Faites une prospection fine (tous les inter-rangs) sur toutes les parcelles de moins de 5 ans de votre vignoble.
Si vous êtes dans un secteur ou le vecteur est présent et avec des Sauvignon et Chardonnay, une tournée de prospection large (1 inter-rang sur 4) est importante.
Les symptômes peuvent être très proches de ceux du Bois noir, une analyse (par PCR) au laboratoire pourra être réalisée en cas de doute. N'hésitez pas à contacter votre technicien ou conseiller habituel !
Rappel des symptômes (les 3 doivent être réunis sur un même cep ) : rameau non aouté, caoutchouteux, Absence de grappe (coulure, dessèchement), Feuilles décolorées, enroulées et dures.
Symptômes sur cépages blancs et rouges, flétrissement de la grappe avant vendanges."
"bsv_viti_17_25_07_2019_cle0a86e1"	"SMALL
P
SMALL
P"	"FINANCEMENT"	"Ce bulletin est produit à partir d'observations ponctuelles. S'il donne une tendance de la situation sanitaire régionale, celle-ci ne peut être transposée telle quelle à la parcelle. La CAPDL dégage donc toute responsabilité quant aux décisions prises par les agriculteurs pour la protection de leurs cultures et les invite à prendre ces décisions sur la base des observations qu'ils auront réalisées sur leurs parcelles.
Action copilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Écophyto."	""	""	""	""	"Bellay - Ouary SAS."	""	"14183-14878"	"type=FINANCEMENT, form=Ce bulletin est produit à partir d'observations ponctuelles. S'il donne une tendance de la situation sanitaire régionale, celle-ci ne peut être transposée telle quelle à la parcelle. La CAPDL dégage donc toute responsabilité quant aux décisions prises par les agriculteurs pour la protection de leurs cultures et les invite à prendre ces décisions sur la base des observations qu'ils auront réalisées sur leurs parcelles.
Action copilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Écophyto."
"bsv_viti_3_18_04_2019_cle43e1c9"	"FIGCAPTION
FIGURE
FIGCAPTION
FIGURE
BR
BR"	"ABONNEMENT"	"ABONNEMENT BSV
Retrouvez le bulletin de santé du végétal sur le web... www.draaf.pays-de-la-loire.agriculture.gouv.fr www.pays-de-la-loire.chambres-agriculture.fr"	""	""	""	""	"l'axe de la pousse."	"www.polleniz.fr o"	"2202-2364"	"type=ABONNEMENT, form=ABONNEMENT BSV
Retrouvez le bulletin de santé du végétal sur le web... www.draaf.pays-de-la-loire.agriculture.gouv.fr www.pays-de-la-loire.chambres-agriculture.fr"
"bsv_viti_3_18_04_2019_cle43e1c9"	"H3
P"	"RISQUE"	"Observations
Les 1ers individus ont été repérés depuis 10 jours sur les secteurs à historiques (le Landreau 44), mais cette semaine des petites perforations rondes au cœur des jeunes bourgeons sont visibles sur plus de la moitié des parcelles nantaises. La période froide passée a permis aux pyrales de continuer leur développement sans toutes fois couper les jeunes apex. Sur certaines parcelles des reliefs de repas sont visibles mais les larves sont absentes ; auraient elles eu trop froid ?"	""	"pyrales,
larves"	"froide,
froid"	""	"us dans le Nantais."	"Source : S. Savary-"	"2831-3325"	"type=RISQUE, form=Observations
Les 1ers individus ont été repérés depuis 10 jours sur les secteurs à historiques (le Landreau 44), mais cette semaine des petites perforations rondes au cœur des jeunes bourgeons sont visibles sur plus de la moitié des parcelles nantaises. La période froide passée a permis aux pyrales de continuer leur développement sans toutes fois couper les jeunes apex. Sur certaines parcelles des reliefs de repas sont visibles mais les larves sont absentes ; auraient elles eu trop froid ?"
"bsv_viti_3_18_04_2019_cle43e1c9"	"H3
P"	"RISQUE"	"Observations
La Boarmie et la noctuelle sont les principaux prédateurs des jeunes bourgeons en cours de débourrement. La tournée de cette semaine n'a permis de noter que seules 16 parcelles sont concernées pour le moment (1 à 10% de ceps touchés) sur l'ensemble des parcelles suivies (60 parcelles)."	""	""	""	""	"période de risque."	"Source : S Savary C"	"3705-4004"	"type=RISQUE, form=Observations
La Boarmie et la noctuelle sont les principaux prédateurs des jeunes bourgeons en cours de débourrement. La tournée de cette semaine n'a permis de noter que seules 16 parcelles sont concernées pour le moment (1 à 10% de ceps touchés) sur l'ensemble des parcelles suivies (60 parcelles)."
"bsv_viti_3_18_04_2019_cle43e1c9"	"H3
P
H3
P"	"RISQUE"	"Période de risque
Les premiers dégâts peuvent être observés à partir du gonflement du bourgeon jusqu'au stade 1 feuille étalée.
Seuil indicatif de risque
Le seuil d'intervention est convenu pour notre vignoble à 15% de ceps avec au moins 1 bourgeon mangé."	""	""	""	""	"rce : S Savary CA44"	"A note r Bourgeon é"	"4028-4283"	"type=RISQUE, form=Période de risque
Les premiers dégâts peuvent être observés à partir du gonflement du bourgeon jusqu'au stade 1 feuille étalée.
Seuil indicatif de risque
Le seuil d'intervention est convenu pour notre vignoble à 15% de ceps avec au moins 1 bourgeon mangé."
"bsv_viti_3_18_04_2019_cle43e1c9"	"H3
P
H3
P"	"RISQUE"	"Observations
Depuis 5 ans de nombreuses parcelles présentes des chancres sur les bois de taille (coursons et base de baguettes). Ces nécroses sont dues à la progression de l'excoriose pendant le printemps. L'infestation 2017 et 2018 ont été plus discrètes, mais celle de 2015 et 2016 furent assez importantes. Mars et ce début d'avril secs n'ont pas été des facteurs favorisant les contaminations, cependant l'inoculum peut rester disponible pour contaminer plus tardivement en mai. Des plaques brunes peuvent être observées jusqu'au 8ème nœud.
Seuil de risque
Des symptômes importants d'excoriose fragilisent les bois n-1 et peuvent bloquer le débourrement des bourgeons situés dans la zone nécrosée, ou ensuite fragiliser la jeune pousse qui ne pourra être utilisée à la taille prochaine. Il n'est pas établi pour notre vignoble de seuil d'intervention à ce jour. Chaque situation est à analyser au cas par cas, on peut cependant considérer qu'au-delà de 20% de ceps touchés, une intervention est à envisager."	"sylviculture,
sylviculture"	""	""	""	"sur jeunes pousses."	"Période de risque L"	"5924-6935"	"type=RISQUE, form=Observations
Depuis 5 ans de nombreuses parcelles présentes des chancres sur les bois de taille (coursons et base de baguettes). Ces nécroses sont dues à la progression de l'excoriose pendant le printemps. L'infestation 2017 et 2018 ont été plus discrètes, mais celle de 2015 et 2016 furent assez importantes. Mars et ce début d'avril secs n'ont pas été des facteurs favorisant les contaminations, cependant l'inoculum peut rester disponible pour contaminer plus tardivement en mai. Des plaques brunes peuvent être observées jusqu'au 8ème nœud.
Seuil de risque
Des symptômes importants d'excoriose fragilisent les bois n-1 et peuvent bloquer le débourrement des bourgeons situés dans la zone nécrosée, ou ensuite fragiliser la jeune pousse qui ne pourra être utilisée à la taille prochaine. Il n'est pas établi pour notre vignoble de seuil d'intervention à ce jour. Chaque situation est à analyser au cas par cas, on peut cependant considérer qu'au-delà de 20% de ceps touchés, une intervention est à envisager."
"bsv_viti_3_18_04_2019_cle43e1c9"	"H3
P"	"RISQUE"	"Période de risque
La vigilance devra être de mise à partir du débourrement sur les parcelles touchées en 2018, d'autant plus si la période climatique qui suit le débourrement est froide et humide (régimes d'averses annoncés sur 8 jours ), à suivre"	""	""	"froide"	""	"on est à envisager."	"RESEAU DE SURVEILL"	"6936-7183"	"type=RISQUE, form=Période de risque
La vigilance devra être de mise à partir du débourrement sur les parcelles touchées en 2018, d'autant plus si la période climatique qui suit le débourrement est froide et humide (régimes d'averses annoncés sur 8 jours ), à suivre"
"bsv_viti_3_18_04_2019_cle43e1c9"	"SMALL
P
SMALL
P"	"FINANCEMENT"	"Ce bulletin est produit à partir d'observations ponctuelles. S'il donne une tendance de la situation sanitaire régionale, celle-ci ne peut être transposée telle quelle à la parcelle. La CAPDL dégage donc toute responsabilité quant aux décisions prises par les agriculteurs pour la protection de leurs cultures et les invite à prendre ces décisions sur la base des observations qu'ils auront réalisées sur leurs parcelles.
Action copilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Écophyto."	""	""	""	""	"Bellay - Ouary SAS."	""	"8493-9188"	"type=FINANCEMENT, form=Ce bulletin est produit à partir d'observations ponctuelles. S'il donne une tendance de la situation sanitaire régionale, celle-ci ne peut être transposée telle quelle à la parcelle. La CAPDL dégage donc toute responsabilité quant aux décisions prises par les agriculteurs pour la protection de leurs cultures et les invite à prendre ces décisions sur la base des observations qu'ils auront réalisées sur leurs parcelles.
Action copilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Écophyto."
"bsv_viti_lr_n03_16042019_cle82d51a"	"HEAD
META
TITLE
SMALL
P
SMALL
P
SMALL
P
SMALL
P"	"FINANCEMENT"	"
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambres d'agriculture de l'Aude, du Gard, de l'Hérault, des Pyrénées-Orientales, Chambre régionale d'Agriculture d'Occitanie, IFV, FREDON Occitanie, DRAAF Occitanie
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	""	"BULLETIN DE SANTE D"	"0-682"	"type=FINANCEMENT, form=
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambres d'agriculture de l'Aude, du Gard, de l'Hérault, des Pyrénées-Orientales, Chambre régionale d'Agriculture d'Occitanie, IFV, FREDON Occitanie, DRAAF Occitanie
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_lr_n06_06052019-1_cle4a8957-1"	"H2
H5
P
P
P
P
P"	"A RETENIR"	"Ce qu'il faut retenir
Stades phénologiques : de Cf2 à Gf selon les variétés et les secteurs géographiques.
Anthracnoses : le risque de contamination est élevé lors des épisodes pluvieux dès que les variétés ont atteint le stade de sensibilité Df.
Bactériose : risque de contamination élevé lors des épisodes pluvieux pour les variétés ayant atteint le stade de début de sensibilité Cf.
Carpocapse : pas de risque actuellement. Début du vol en secteurs précoces.
Cochenilles : période propice pour repérer les colonies. Risque en cours avec la migration des jeunes larves en secteurs précoces.
Zeuzère : reprise d'activité des larves dans le bois."	"sylviculture"	"Anthracnoses,
larves,
larves"	""	""	"N°05 du 07/05/19 """	"Bulletin de Santé d"	"928-1574"	"type=A RETENIR, form=Ce qu'il faut retenir
Stades phénologiques : de Cf2 à Gf selon les variétés et les secteurs géographiques.
Anthracnoses : le risque de contamination est élevé lors des épisodes pluvieux dès que les variétés ont atteint le stade de sensibilité Df.
Bactériose : risque de contamination élevé lors des épisodes pluvieux pour les variétés ayant atteint le stade de début de sensibilité Cf.
Carpocapse : pas de risque actuellement. Début du vol en secteurs précoces.
Cochenilles : période propice pour repérer les colonies. Risque en cours avec la migration des jeunes larves en secteurs précoces.
Zeuzère : reprise d'activité des larves dans le bois."
"bsv_viti_lr_n06_06052019-1_cle4a8957-1"	"H3
P
H4
BR
H4
H4
H4
H4
H4
SMALL
P
H4"	"STADES"	"Stades phénologiques
Les températures négatives observées en fin de nuit les 5 et 6 mai sur une grande partie de la zone de production nucicole ont entraîné des dégâts sur la végétation dans de nombreux vergers. Il est trop tôt pour quantifier les pertes de récoltes éventuelles.
Stade(BBCH)
Description
Photo
Variétés
(54)
Cf2
Les écailles et les bractées s'écartent, les premières feuilles commencent à s'individualiser.
Df"	"arboriculture fruitière"	""	""	""	"du 7 Mai 2019 1/6"	"Le bourgeon est ouv"	"1649-2074"	"type=STADES, form=Stades phénologiques
Les températures négatives observées en fin de nuit les 5 et 6 mai sur une grande partie de la zone de production nucicole ont entraîné des dégâts sur la végétation dans de nombreux vergers. Il est trop tôt pour quantifier les pertes de récoltes éventuelles.
Stade(BBCH)
Description
Photo
Variétés
(54)
Cf2
Les écailles et les bractées s'écartent, les premières feuilles commencent à s'individualiser.
Df"
"bsv_viti_lr_n06_06052019-1_cle4a8957-1"	"H5
P"	"RISQUE"	"Observations
Les épisodes pluvieux du 23 au 27 avril ont entrainé d'importantes projections de spores."	""	""	""	""	"urée d'humectation."	"Site"	"4375-4477"	"type=RISQUE, form=Observations
Les épisodes pluvieux du 23 au 27 avril ont entrainé d'importantes projections de spores."
"bsv_viti_lr_n06_06052019-1_cle4a8957-1"	"H5
P
P"	"RISQUE"	"Observations du réseau
Les premières émergences ont eu lieu vers le 17 avril en secteurs précoces (Lot-et-Garonne) et vers le 2 mai en secteurs plus tardifs (sud Corrèze).
A titre indicatif, le chiffre de 10 captures sur 7 jours, c'est à dire en faisant le cumul des trois derniers relevés (ceux-ci étant réalisés les lundis, mercredis et vendredis), peut être retenu comme seuil d'alerte."	""	""	""	""	"e (Cydia pomonella)"	"Données du modèle :"	"7534-7923"	"type=RISQUE, form=Observations du réseau
Les premières émergences ont eu lieu vers le 17 avril en secteurs précoces (Lot-et-Garonne) et vers le 2 mai en secteurs plus tardifs (sud Corrèze).
A titre indicatif, le chiffre de 10 captures sur 7 jours, c'est à dire en faisant le cumul des trois derniers relevés (ceux-ci étant réalisés les lundis, mercredis et vendredis), peut être retenu comme seuil d'alerte."
"bsv_viti_lr_n06_06052019-1_cle4a8957-1"	"SMALL
P
SMALL
P"	"FINANCEMENT"	"Ce bulletin est produit à partir d'observations ponctuelles réalisées sur un réseau de parcelles. S'il donne une tendance de la situation sanitaire régionale, celle-ci ne peut pas être transposée telle quelle à chacune des parcelles. La Chambre Régionale d'Agriculture Nouvelle-Aquitaine dégage donc toute responsabilité quant aux décisions prises par les agriculteurs pour la protection de leurs cultures. Celle-ci se décide sur la base des observations que chacun réalise sur ses parcelles et s'appuie le cas échéant sur les préconisations issues de bulletins techniques (la traçabilité des observations est nécessaire).
"" Action pilotée par le Ministère chargé de l'agriculture et le Ministère de l'Ecologie, avec l'appui financier de l'Agence Française de Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto ""."	""	""	""	""	"ALCAUSSE / UNICOQUE"	"Bulletin de Santé d"	"11529-12410"	"type=FINANCEMENT, form=Ce bulletin est produit à partir d'observations ponctuelles réalisées sur un réseau de parcelles. S'il donne une tendance de la situation sanitaire régionale, celle-ci ne peut pas être transposée telle quelle à chacune des parcelles. La Chambre Régionale d'Agriculture Nouvelle-Aquitaine dégage donc toute responsabilité quant aux décisions prises par les agriculteurs pour la protection de leurs cultures. Celle-ci se décide sur la base des observations que chacun réalise sur ses parcelles et s'appuie le cas échéant sur les préconisations issues de bulletins techniques (la traçabilité des observations est nécessaire).
"" Action pilotée par le Ministère chargé de l'agriculture et le Ministère de l'Ecologie, avec l'appui financier de l'Agence Française de Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto ""."
"bsv_viti_lr_n17_30072019_cle8cc4c8"	"HEAD
META
TITLE
SMALL
P
SMALL
P
SMALL
P
SMALL
P"	"FINANCEMENT"	"
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambres d'agriculture de l'Aude, du Gard, de l'Hérault/ADVAH, des Pyrénées-Orientales, Chambre régionale d'Agriculture d'Occitanie, IFV, FREDON Occitanie, DRAAF Occitanie
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	""	"BULLETIN DE SANTE D"	"0-688"	"type=FINANCEMENT, form=
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambres d'agriculture de l'Aude, du Gard, de l'Hérault/ADVAH, des Pyrénées-Orientales, Chambre régionale d'Agriculture d'Occitanie, IFV, FREDON Occitanie, DRAAF Occitanie
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_mp_aveyron_n02_19042019-2_cle8676eb"	"HEAD
META
TITLE
SMALL
P
FIGCAPTION
FIGURE
FIGCAPTION
FIGURE
SMALL
P"	"FINANCEMENT"	"
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambre d'agriculture de l'Aveyron, Chambre régionale d'Agrculture d'Occitanie, DRAAF Occitanie, Unicor cave de Valady
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	""	"BULLETIN DE SANTE D"	"0-635"	"type=FINANCEMENT, form=
BULLETIN DE SANTE DU VEGETAL

Directeur de publication :
Denis CARRETIER Président de la Chambre Régionale d'Agriculture d'Occitanie BP 22107 31321 CASTANET TOLOSAN Cx Tel 05.61.75.26.00
Dépôt légal : à parution ISSN en de cours Comité validation : Chambre d'agriculture de l'Aveyron, Chambre régionale d'Agrculture d'Occitanie, DRAAF Occitanie, Unicor cave de Valady
Action pilotée par le Ministère chargé de l'agriculture et le ministère chargé de l'écologie, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"bsv_viti_mp_aveyron_n02_19042019-2_cle8676eb"	"H1
P"	"RISQUE"	"DISPOSITIF D ' OBSERVATIONS 2019
Le réseau de surveillance biologique du territoire pour la filière viticulture est en place depuis 2010. Il repose sur un réseau d'observations stable sur lequel un socle d'informations peut être collecté chaque semaine afin d'établir une évaluation du risque sanitaire pour les principaux parasites de la vigne. Pour le vignoble de l'Aveyron, le réseau compte une dizaine de parcelles de référence (traitées et non traitées) ainsi qu'un piège eudémis sur la zone de Marcillac. Les données d'observation sont collectées par de nombreuses structures partenaires (dont vous retrouvez la liste en fin de bulletin) et par des viticulteurs observateurs. Il est important de rappeler que l'analyse de risque éditée dans les bulletins s'appuie également sur les données issues de modèles épidémiologiques."	"vigne cultivée,
vigne"	"parasites,
eudémis"	""	""	"n'est pas mûre."	"L'organisation du c"	"991-1822"	"type=RISQUE, form=DISPOSITIF D ' OBSERVATIONS 2019
Le réseau de surveillance biologique du territoire pour la filière viticulture est en place depuis 2010. Il repose sur un réseau d'observations stable sur lequel un socle d'informations peut être collecté chaque semaine afin d'établir une évaluation du risque sanitaire pour les principaux parasites de la vigne. Pour le vignoble de l'Aveyron, le réseau compte une dizaine de parcelles de référence (traitées et non traitées) ainsi qu'un piège eudémis sur la zone de Marcillac. Les données d'observation sont collectées par de nombreuses structures partenaires (dont vous retrouvez la liste en fin de bulletin) et par des viticulteurs observateurs. Il est important de rappeler que l'analyse de risque éditée dans les bulletins s'appuie également sur les données issues de modèles épidémiologiques."
"bsv_viti_mp_aveyron_n02_19042019-2_cle8676eb"	"H1
H2
TABLE
TBODY
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
TR
TD
P
H1"	"METEO"	"METEO
 Prévisions du 20 au 25 avril 2019

  
    Sam 20
  
  
    Dim 21
  
  
    Lun 22
  
  
    Températures
  
  
    7-20
  
  
    7-17
  
  
    8-18
  
  
    Tendances
  
  
    Mar 23
  
  
    Mer 24
  
  
    Jeu 25
  
  
    8-18
  
  
    8-17
  
  
    9-18
  

La semaine prochaine s'annonce incertaine. Le gel initialement prévu durant le week-end du 14 avril ne semble pas avoir engendré de dégâts significatifs sur le vignoble. Seuls quelques plants au ras du sol ont été affectés.
STADES PHENOLOGIQUES"	""	""	""	""	"2019 Page 1 sur 5"	"Marcillac : on obse"	"2448-2970"	"type=METEO, form=METEO
 Prévisions du 20 au 25 avril 2019

  
    Sam 20
  
  
    Dim 21
  
  
    Lun 22
  
  
    Températures
  
  
    7-20
  
  
    7-17
  
  
    8-18
  
  
    Tendances
  
  
    Mar 23
  
  
    Mer 24
  
  
    Jeu 25
  
  
    8-18
  
  
    8-17
  
  
    9-18
  

La semaine prochaine s'annonce incertaine. Le gel initialement prévu durant le week-end du 14 avril ne semble pas avoir engendré de dégâts significatifs sur le vignoble. Seuls quelques plants au ras du sol ont été affectés.
STADES PHENOLOGIQUES"
