"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"la grille de risque"	"piétin"	"-verse. Rouille jaun"	"1441-1447"	"type=DESEASE, form=piétin"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"isque piétin-verse."	"Rouille"	"jaune : surveiller"	"1455-1462"	"type=DESEASE, form=Rouille"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"22 mars 2018 2/10"	"Oïdium"	"(blé, triticale, or"	"5179-5185"	"type=DESEASE, form=Oïdium"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"well, KWS Infinity."	"Rouille"	"jaune (blé, orge, t"	"5711-5718"	"type=DESEASE, form=Rouille"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"ez des symptômes de"	"rouille"	"jaune, pensez à pré"	"6233-6240"	"type=DESEASE, form=rouille"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"iche de prélèvement"	"Rouille"	"jaune 2018 "". Piéti"	"6475-6482"	"type=DESEASE, form=Rouille"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"uille jaune 2018 ""."	"Piétin"	"-verse Évaluation du"	"6497-6503"	"type=DESEASE, form=Piétin"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	", aucun symptôme de"	"piétin"	"-verse n'est observé"	"6580-6586"	"type=DESEASE, form=piétin"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"valuation du risque"	"piétin"	"-verse est à réalise"	"6631-6637"	"type=DESEASE, form=piétin"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"d'évaluer le risque"	"piétin"	"-verse à la parcelle"	"6803-6809"	"type=DESEASE, form=piétin"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"e risque climatique"	"piétin"	"-verse (d'après le m"	"6939-6945"	"type=DESEASE, form=piétin"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"à évaluer le risque"	"piétin"	"-verse de vos parcel"	"7484-7490"	"type=DESEASE, form=piétin"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	"du stade épi 1 cm."	"Piétin"	"-verse Photo S. Dési"	"7546-7552"	"type=DESEASE, form=Piétin"
"BSV_NA_GC_Aquitaine_N5_20180322_cle4a4445"	") Indice de risque"	"piétin"	"-verse calculé au 19"	"7740-7746"	"type=DESEASE, form=piétin"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"ens : à surveiller."	"Thrips"	": en augmentation."	"928-934"	"type=DESEASE, form=Thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	": Liocoris piégée."	"Oïdium"	": rares cas. Frambo"	"982-988"	"type=DESEASE, form=Oïdium"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"pucerons. En abris"	"froids"	", 100 % des parcelle"	"1634-1640"	"type=DESEASE, form=froids"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"es premiers foyers."	"Thrips"	"Situation sur le te"	"10517-10523"	"type=DESEASE, form=Thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"s. En Dordogne, les"	"thrips"	"Frankliniella occid"	"10846-10852"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"nt. En Corrèze, les"	"thrips"	"sont présents en pa"	"11028-11034"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"de 5000 espèces de"	"thrips"	"sur la planète, env"	"11123-11129"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"et deux espèces de"	"thrips"	"posent problème dan"	"11214-11220"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"es fraiseraies : le"	"thrips"	"californien : Frank"	"11263-11269"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"occidentalis et le"	"thrips"	"de l'oignon : Thrip"	"11317-11323"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"hrips de l'oignon :"	"Thrips"	"tabacci. Les deux e"	"11338-11344"	"type=DESEASE, form=Thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"is végétaux à -14°C"	"Thrips"	"tabacci Cycle de 14"	"12196-12202"	"type=DESEASE, form=Thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"niella occidentalis"	"Thrips"	"tabacci Larve En gé"	"12619-12625"	"type=DESEASE, form=Thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"éral plus jaune que"	"ThripsPremier"	"stade larvaire : en"	"12666-12679"	"type=DESEASE, form=ThripsPremier"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"kènes proéminentes."	"Thrips"	"tabacci se nourrit"	"13324-13330"	"type=DESEASE, form=Thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"feuilles. Dégâts de"	"thrips"	"sur feuille (Crédit"	"13419-13425"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"au développement du"	"thrips"	":- Environnement ch"	"13522-13528"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"e reproduction. Les"	"thrips"	"se cachent aussi da"	"13687-13693"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"s de la serre,- Les"	"thrips"	"fuient la lumière,"	"13937-13943"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"voir s'activer les"	"thrips"	",- Installer des pan"	"14108-14114"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"arves : Orius spp.-"	"Thrips"	"prédateur : Aeoloth"	"14452-14458"	"type=DESEASE, form=Thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"Thrips prédateur :"	"Aeolothrips"	"intermedius .- Néma"	"14471-14482"	"type=DESEASE, form=Aeolothrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"-agresseur est de 2"	"thrips"	"/ fleur. Évaluation"	"15085-15091"	"type=DESEASE, form=thrips"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"inir les parcelles."	"Oïdium"	"En Lot-et-Garonne,"	"16110-16116"	"type=DESEASE, form=Oïdium"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"Dordogne, un foyer"	"d'oïdium"	"est observé sur une"	"16232-16240"	"type=DESEASE, form=d'oïdium"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"es premières taches"	"d'oïdium"	"sont observées mais"	"18677-18685"	"type=DESEASE, form=d'oïdium"
"BSV_NA_PETITS_FRUITS_05_20190313-1_cle8c1a16"	"à quelques organes."	"Oïdium"	"sur framboisier (Cr"	"18735-18741"	"type=DESEASE, form=Oïdium"
"BSV_NA_POMMIER_NORD_18_20170719_cle4a8443"	"s pluies annoncées."	"Oïdium"	": risque terminé. M"	"1878-1884"	"type=DESEASE, form=Oïdium"
"BSV_NA_POMMIER_NORD_18_20170719_cle4a8443"	"u minimum 8 heures."	"Oïdium"	"(Podosphaera leucot"	"12926-12932"	"type=DESEASE, form=Oïdium"
"BSV_NA_POMMIER_NORD_18_20170719_cle4a8443"	"es sont sensibles à"	"l'oïdium"	"lorsqu'elles sont j"	"13088-13096"	"type=DESEASE, form=l'oïdium"
"BSV_NA_POMMIER_NORD_18_20170719_cle4a8443"	"rminée, le risque """	"oïdium"	""" s'achève. En reva"	"13291-13297"	"type=DESEASE, form=oïdium"
"BSV_NA_POMMIER_POIRIER_Sud_18_20180726_cle8d7184"	"ticelles en chambre"	"froide"	". Phytophthora cacto"	"5666-5672"	"type=DESEASE, form=froide"
"BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8"	"les contaminations."	"Oïdium"	"Des températures do"	"7270-7276"	"type=DESEASE, form=Oïdium"
"BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8"	"celles vis-à-vis de"	"l'oïdium"	"doit s'effectuer en"	"7660-7668"	"type=DESEASE, form=l'oïdium"
"BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8"	"e période à risque."	"Oïdium(Crédit"	"Photo : E. Marchesa"	"7847-7860"	"type=DESEASE, form=Oïdium(Crédit"
"BSV_NA_POMMIER_POIRIER_Sud_8_20190404_cle0177e8"	"tard. Des périodes"	"froides"	"et humides au momen"	"8163-8170"	"type=DESEASE, form=froides"
"BSV_NA_VIGNE_CHARENTE_03_20170419_cle86a6e5"	"que est très faible"	"Oïdium"	"/Black rot Pas de ri"	"1173-1179"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTE_03_20170419_cle86a6e5"	"nul. Risque faible"	"Oïdium"	"Eléments de biologi"	"4449-4455"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTE_03_20170419_cle86a6e5"	"sité de la pression"	"oïdium"	"sur une parcelle es"	"5266-5272"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Limousin_06_20180515_cle841333"	"épisodes pluvieux."	"Oïdium"	"Phase de haute sens"	"1300-1306"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_06_20180515_cle841333"	"oxicité désherbant,"	"oïdium"	", thrips ). En cas d"	"4358-4364"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Limousin_06_20180515_cle841333"	"désherbant, oïdium,"	"thrips"	"). En cas de doute,"	"4366-4372"	"type=DESEASE, form=thrips"
"BSV_NA_VIGNE_Limousin_06_20180515_cle841333"	"du 15 Mai 2018 3/5"	"Oïdium"	"(Uncinula necator)"	"6810-6816"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_18_20180807_cle8eb5f7"	"les grêlées, risque"	"oïdium"	"... Mesures prophyla"	"10567-10573"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"sque en diminution."	"Oïdium"	"Risque fort : condi"	"1315-1321"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"n absence de pluie"	"Oïdium"	"Rappel des éléments"	"10562-10568"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"10804-10812"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"12582-12588"	"type=DESEASE, form=oïdium"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"se, entomosporiose,"	"oïdium"	", phytophthora. P E"	"1320-1326"	"type=DESEASE, form=oïdium"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"mpératures de 20°C."	"Oïdium"	"(3 établissements c"	"7999-8005"	"type=DESEASE, form=Oïdium"
"BSV_Ornement_Normandie_n-09-2017_cle03389c"	"térieur, des taches"	"d'oïdium"	"ont été signalées s"	"8062-8070"	"type=DESEASE, form=d'oïdium"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"Liocoris détectées."	"Thrips"	": sur les parcelles"	"1071-1077"	"type=DESEASE, form=Thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"la base des cœurs."	"Oïdium"	": inoculum pouvant"	"1144-1150"	"type=DESEASE, form=Oïdium"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"vité. En "" hors sol"	"froid"	""", ils sont bien vi"	"1936-1941"	"type=DESEASE, form=froid"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"ettes Tray-plants à"	"froid"	". Morphologie de puc"	"2193-2198"	"type=DESEASE, form=froid"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"s de se développer."	"Thrips"	"Situation sur le te"	"6453-6459"	"type=DESEASE, form=Thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"de 5000 espèces de"	"thrips"	"sur la planète, env"	"6737-6743"	"type=DESEASE, form=thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"et deux espèces de"	"thrips"	"posent problème dan"	"6828-6834"	"type=DESEASE, form=thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"es fraiseraies : le"	"thrips"	"californien : Frank"	"6877-6883"	"type=DESEASE, form=thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"occidentalis et le"	"thrips"	"de l'oignon : Thrip"	"6931-6937"	"type=DESEASE, form=thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"hrips de l'oignon :"	"Thrips"	"tabacci. Les deux e"	"6952-6958"	"type=DESEASE, form=Thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"is végétaux à -14°C"	"Thrips"	"tabacci Cycle de 14"	"7810-7816"	"type=DESEASE, form=Thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"éral plus jaune que"	"Thrips"	"tabacci voire jaune"	"8267-8273"	"type=DESEASE, form=Thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"melles que de mâles"	"Thrips"	"tabacciPremier stad"	"8501-8507"	"type=DESEASE, form=Thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"kènes proéminentes."	"Thrips"	"tabacci se nourrit"	"8942-8948"	"type=DESEASE, form=Thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"feuilles. Dégâts de"	"thrips"	"sur feuille (Crédit"	"9037-9043"	"type=DESEASE, form=thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"-agresseur est de 2"	"thrips"	"/ fleur. Évaluation"	"9186-9192"	"type=DESEASE, form=thrips"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"ts de remontantes à"	"froid"	"ou en chauffé déjà"	"9993-9998"	"type=DESEASE, form=froid"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"s de plants frigo à"	"froid"	". En Corrèze, la mal"	"10183-10188"	"type=DESEASE, form=froid"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"'est plus observée."	"Oïdium"	"En Lot-et-Garonne,"	"10234-10240"	"type=DESEASE, form=Oïdium"
"BSV_PETITS_FRUITS_NA_01_20200114_cle04ef97"	"les Trayplants sans"	"froid"	". En Corrèze, les ob"	"10422-10427"	"type=DESEASE, form=froid"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"nce de dégâts -"	"Thrips"	"californiens : en a"	"1162-1168"	"type=DESEASE, form=Thrips"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"e risque sera nul."	"ROUILLE"	"DU PRUNIER TRANZSCH"	"16552-16559"	"type=DESEASE, form=ROUILLE"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"toire rhônalpin 7"	"THRIPS"	"CALIFORNIEN - FRANK"	"19808-19814"	"type=DESEASE, form=THRIPS"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"dultes et larves de"	"thrips"	"californiens étaien"	"19986-19992"	"type=DESEASE, form=thrips"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"êcher par nombre de"	"thrips"	"observés (larves et"	"20243-20249"	"type=DESEASE, form=thrips"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"onfondre : D'autres"	"thrips"	"(de couleur noire)"	"20855-20861"	"type=DESEASE, form=thrips"
"BSV_RA_ARBO_no19du19062018_cle4af8d5-1"	"s confondre avec le"	"thrips"	"californien de coul"	"20956-20962"	"type=DESEASE, form=thrips"
"BSV_Tomate_d_industrie_no3_cle4bdce9-2"	"Noctuelles Mineuses"	"Thrips"	"Acariens Bactériose"	"117-123"	"type=DESEASE, form=Thrips"
"BSV_ZNA-PO_20190527_N2_cle048919"	"griculture.gouv.fr/"	"Oïdium"	"..................."	"1383-1389"	"type=DESEASE, form=Oïdium"
"BSV_ZNA-PO_20190527_N2_cle048919"	"e-du-Palmier-en sur"	"Oïdium"	"De l'oïdium est sig"	"9742-9748"	"type=DESEASE, form=Oïdium"
"BSV_ZNA-PO_20190527_N2_cle048919"	"er-en sur Oïdium De"	"l'oïdium"	"est signalé sur fus"	"9752-9760"	"type=DESEASE, form=l'oïdium"
"BSV_ZNA-PO_20190527_N2_cle048919"	"Maladies des gazons"	"Fusariose"	"sur gazon, Fusarium"	"15040-15049"	"type=DESEASE, form=Fusariose"
"BSV_ZNA-PO_20190527_N2_cle048919"	"zon, Fusarium De la"	"fusariose"	"sur gazon est obser"	"15076-15085"	"type=DESEASE, form=fusariose"
"BSV_ZNA_2018_N09_cle4f1dfc"	"piqûres associées à"	"l'oïdium"	"donnent un aspect t"	"4818-4826"	"type=DESEASE, form=l'oïdium"
"BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b"	"fongiques telle que"	"l'oïdium"	". Cependant, le stad"	"2749-2757"	"type=DESEASE, form=l'oïdium"
"BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b"	"illeul A surveiller"	"Oïdium"	"sur Platane A surve"	"5010-5016"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b"	"illeul A surveiller"	"Oïdium"	"sur Erable Bombyx c"	"5078-5084"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b"	"Rosier A surveiller"	"Oïdium"	"sur Rosier Puceron"	"5225-5231"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_05_du_31_mai_2013_cle0dcf4b"	"Fil rouge sur Gazon"	"Fusariose"	"sur Gazon Cylindroc"	"5320-5329"	"type=DESEASE, form=Fusariose"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"s noires sur rosier"	"Oïdium"	"Des cas d'oïdium on"	"621-627"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"sier Oïdium Des cas"	"d'oïdium"	"ont été relevés dan"	"636-644"	"type=DESEASE, form=d'oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"ante ou du massif ."	"Oïdium"	"sur rosier Source :"	"1047-1053"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"s de ce champignon."	"Oïdium"	"(Uncinula aceris) C"	"2918-2924"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"eaune sont atteints"	"d'oïdium"	". La présence d'un f"	"2995-3003"	"type=DESEASE, form=d'oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"ttaques antérieures"	"d'oïdium"	"et d'anthracnose, l"	"3704-3712"	"type=DESEASE, form=d'oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"rot sur Marronnier"	"Oïdium"	"sur Platane Oïdium"	"4566-4572"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"Oïdium sur Platane"	"Oïdium"	"sur Rosier A survei"	"4585-4591"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"he noire sur Rosier"	"Oïdium"	"sur Platane Oïdium"	"4639-4645"	"type=DESEASE, form=Oïdium"
"BSV_ZNA_n_13_du_21_septembre_2012_cle82a3a6"	"Oïdium sur Platane"	"Oïdium"	"sur Erable A survei"	"4658-4664"	"type=DESEASE, form=Oïdium"
"BSV_arboriculture_25_du_23_05_19_cle077bda"	"vora) 10 Pommier 11"	"Oïdium"	"(Podosphaera leucot"	"1900-1906"	"type=DESEASE, form=Oïdium"
"BSV_arboriculture_25_du_23_05_19_cle077bda"	"maires faiblissent."	"Oïdium"	", chancre et Feu bac"	"2398-2404"	"type=DESEASE, form=Oïdium"
"BSV_arboriculture_25_du_23_05_19_cle077bda"	"23/05/2019 Pommier"	"OÏDIUM"	"(Podosphaera leucot"	"29186-29192"	"type=DESEASE, form=OÏDIUM"
"BSV_arboriculture_25_du_23_05_19_cle077bda"	"es sont sensibles à"	"l'oïdium"	". Elles sont récepti"	"29623-29631"	"type=DESEASE, form=l'oïdium"
"BSV_arboriculture_25_du_23_05_19_cle077bda"	"que des infections"	"d'oïdium"	"se déclenchent (tem"	"29748-29756"	"type=DESEASE, form=d'oïdium"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"le localement Moyen"	"Rouille"	"jaune Printemps Moy"	"372-379"	"type=DESEASE, form=Rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"une Printemps Moyen"	"Rouille"	"brune Printemps Fai"	"402-409"	"type=DESEASE, form=Rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ne Printemps Faible"	"Oïdium"	"Printemps Faible Pi"	"433-439"	"type=DESEASE, form=Oïdium"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"um Printemps Faible"	"Piétin"	"-verse Printemps Moy"	"457-463"	"type=DESEASE, form=Piétin"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"rse Printemps Moyen"	"Rhizoctone"	"Printemps Faible Fu"	"486-496"	"type=DESEASE, form=Rhizoctone"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ne Printemps Faible"	"Fusariose"	"des tiges et des nœ"	"514-523"	"type=DESEASE, form=Fusariose"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ds Printemps Faible"	"Piétin"	"échaudage Printemps"	"564-570"	"type=DESEASE, form=Piétin"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ns Printemps Faible"	"Fusariose"	"des épis Printemps"	"624-633"	"type=DESEASE, form=Fusariose"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ntre 1998 et 2015."	"Rouille"	"jaune : Les premier"	"7296-7303"	"type=DESEASE, form=Rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ers signalements de"	"rouille"	"jaune ont démarré d"	"7341-7348"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"-vis de la pression"	"rouille"	"jaune, la maladie é"	"7508-7515"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"le modèle de risque"	"rouille"	"jaune Yello (Arvali"	"7706-7713"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ant des attaques de"	"rouille"	"jaune entre 2012 et"	"8248-8255"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"e n°2 : Attaques de"	"rouille"	"jaune recensées au"	"8314-8321"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"'hiver. Foyer(s) de"	"rouille"	"jaune Traces de rou"	"8425-8432"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"lle jaune Traces de"	"rouille"	"jaune (<1%) Tableau"	"8449-8456"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"dre touchées par la"	"rouille"	"jaune au cours de l"	"8522-8529"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ont été observées."	"Rouille"	"jaune sur Altigo sa"	"8845-8852"	"type=DESEASE, form=Rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	": FREDON Bretagne"	"Rouille"	"brune : Les premièr"	"8925-8932"	"type=DESEASE, form=Rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ent des attaques de"	"rouille"	"brune. Globalement"	"9464-9471"	"type=DESEASE, form=rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ssion a été faible."	"Rouille"	"bruneSource : Arval"	"9517-9524"	"type=DESEASE, form=Rouille"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"nstitut du végétal"	"Oïdium"	": Les attaques d'oï"	"9568-9574"	"type=DESEASE, form=Oïdium"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"dium : Les attaques"	"d'oïdium"	"sont restées relati"	"9590-9598"	"type=DESEASE, form=d'oïdium"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"es notations bilan,"	"l'oïdium"	"a été observé sur é"	"9964-9972"	"type=DESEASE, form=l'oïdium"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	". Maladies du pied"	"Piétin"	"-verse : A l'automne"	"10211-10217"	"type=DESEASE, form=Piétin"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ouces ont permis au"	"piétin"	"verse de se dévelop"	"10314-10320"	"type=DESEASE, form=piétin"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"niveau de pression"	"piétin"	"-verse était finalem"	"10708-10714"	"type=DESEASE, form=piétin"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"ieds touchés par le"	"piétin"	"-verse et pourcentag"	"11047-11053"	"type=DESEASE, form=piétin"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"on traités. Page 6"	"Rhizoctone"	": Cette maladie, pe"	"11161-11171"	"type=DESEASE, form=Rhizoctone"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"lativement faible."	"Piétin"	"échaudage : Au stad"	"11441-11447"	"type=DESEASE, form=Piétin"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"e grain laiteux, le"	"piétin"	"échaudage a été ide"	"11487-11493"	"type=DESEASE, form=piétin"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"rcelles observées."	"Fusariose"	"de la tige et des n"	"11557-11566"	"type=DESEASE, form=Fusariose"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"nt des symptômes de"	"fusariose"	"de la tige et des n"	"11661-11670"	"type=DESEASE, form=fusariose"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"Maladies des épis"	"Fusariose"	"de l'épi : Une gran"	"13487-13496"	"type=DESEASE, form=Fusariose"
"BSV_bilan_ble_campagne_2014_2015_cle037c1e"	"développement de la"	"fusariose"	"de l'épi. Lors des"	"13926-13935"	"type=DESEASE, form=fusariose"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"février a été plus"	"froid"	"que d'habitude o Un"	"187-192"	"type=DESEASE, form=froid"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"c des périodes plus"	"froides"	"que la médiane (mai"	"318-325"	"type=DESEASE, form=froides"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"servés cette année."	"Piétin"	"verse D'après le mo"	"912-918"	"type=DESEASE, form=Piétin"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"aient favorables au"	"piétin"	"verse. Toutefois, l"	"1025-1031"	"type=DESEASE, form=piétin"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"son développement."	"Oïdium"	"L'oïdium a été plus"	"1278-1284"	"type=DESEASE, form=Oïdium"
