"bsv"	"type"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"P."	"f dès les premières"	"fleurs, un lâcher"	"fleur , un lâcher"	""	"de 3 à 4 individus"	"47451-47468"	"type=N_PUN_N, match=fcu, form=fleurs, un lâcher"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-12_cle449f16"	"html"	"10403"	"P."	"onzée sur fruits de"	"tomates et d'aubergines"	"tomate et d'aubergines"	""	"Laurent GIARDINO Ma"	"54920-54943"	"type=N_KON_N, match=fcu, form=tomates et d'aubergines"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"html"	"9276"	"H1."	"ultures légumières,"	"allium et pomme de terre"	"allium et pomme de terre"	""	"Sommaire Crédit pho"	"154-178"	"type=N_KON_N, match=fcu, form=allium et pomme de terre"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"html"	"9276"	"P."	"le tissé ou non) en"	"pépinière, fauchage des abords"	"pépinière , fauchage du abord"	""	". Eviter l'excès d'a"	"6454-6484"	"type=N_PUN_N, match=fcu, form=pépinière, fauchage des abords"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"html"	"9276"	"P."	"choux frisé, choux"	"fleur et brocolis"	"fleur et brocoli"	""	"BSV n° 14, 2019 Cul"	"12065-12082"	"type=N_KON_N, match=fcu, form=fleur et brocolis"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"html"	"9276"	"P."	"(chou-fleur d'été,"	"brocoli, romanesco"	"brocoli , romanesco"	""	"), par labour. Les v"	"17407-17425"	"type=N_PUN_N, match=fcu, form=brocoli, romanesco"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"html"	"9276"	"P."	"r à proximité d'une"	"culture de tomates, l'arrachage"	"culture de tomate , l'arrachage"	""	"de ces dernières à"	"33354-33385"	"type=N_PUN_N, match=fcu, form=culture de tomates, l'arrachage"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-14_cle48f73b"	"html"	"9276"	"H2."	"Rhône-Alpes 27 27"	"Blette et épinard"	"blette et épinard"	""	"Puceron : Risque fa"	"50650-50667"	"type=N_KON_N, match=fcu, form=Blette et épinard"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"H1."	"ultures légumières,"	"allium et pomme de terre"	"allium et pomme de terre"	""	"Sommaire Crédit pho"	"150-174"	"type=N_KON_N, match=fcu, form=allium et pomme de terre"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"s caduques tels que"	"le frêne, le bouleau, le saule, le saule, le chêne, le hêtre, le noisetier, le sycomore"	"le frêne , le bouleau , le saule , le saule , le chêne , le hêtre , le noisetier , le sycomore"	""	", l'érable et le mar"	"3594-3681"	"type=N_PUN_N, match=fcu, form=le frêne, le bouleau, le saule, le saule, le chêne, le hêtre, le noisetier, le sycomore"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"Principalement sur"	"Batavia et Feuille de Chêne"	"batavia et feuille de chêne"	""	"blonde Présence"	"5293-5320"	"type=N_KON_N, match=fcu, form=Batavia et Feuille de Chêne"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"e légumes feuilles ("	"épinards, choux, salades"	"épinard , chou , salade"	""	"). Noctuelle de la t"	"7478-7502"	"type=N_PUN_N, match=fcu, form=épinards, choux, salades"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"t aux Brassicacées ("	"chou, navet"	"chou , navet"	""	"...), mais elle peut"	"8268-8279"	"type=N_PUN_N, match=fcu, form=chou, navet"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"ent s'installer sur"	"les betteraves, les laitues"	"le betterave , le laitue"	""	"ou les chicorées. L"	"8337-8364"	"type=N_PUN_N, match=fcu, form=les betteraves, les laitues"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"le tissé ou non) en"	"pépinière, fauchage des abords"	"pépinière , fauchage du abord"	""	". Eviter l'excès d'a"	"11515-11545"	"type=N_PUN_N, match=fcu, form=pépinière, fauchage des abords"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"attaque surtout aux"	"salades, chicorées et asperges"	"salade , chicorée et asperge"	""	"(attention aussi au"	"12613-12643"	"type=N_PUN_N_KON_N, match=fcu, form=salades, chicorées et asperges"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"gnalée non plus sur"	"repousses, jardins"	"repousse , jardin"	""	"ou tas de déchets."	"30402-30420"	"type=N_PUN_N, match=fcu, form=repousses, jardins"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"des sur les plants ("	"feuilles et fleurs"	"feuille et fleur"	""	") et dans le sol (su"	"45932-45950"	"type=N_KON_N, match=fcu, form=feuilles et fleurs"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"en particulier aux"	"cultures de concombres, d'aubergines"	"culture de concombre , d'aubergines"	""	", de tomates, de poi"	"52260-52296"	"type=N_PUN_N, match=fcu, form=cultures de concombres, d'aubergines"
"BSV_legumes_allium_pomme_de_terre_AURA_2019-8_cle03ef71"	"html"	"10953"	"P."	"f dès les premières"	"fleurs, un lâcher"	"fleur , un lâcher"	""	"de 3 à 4 individus"	"54746-54763"	"type=N_PUN_N, match=fcu, form=fleurs, un lâcher"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"html"	"3653"	"H1."	"ultures légumières,"	"allium et pomme de terre"	"allium et pomme de terre"	""	"Sommaire Crédit pho"	"149-173"	"type=N_KON_N, match=fcu, form=allium et pomme de terre"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"html"	"3653"	"TABLE. TBODY. TR. TD."	"Oignon en sec/"	"bulbe, Oignon"	"bulbe , oignon"	""	"en vert/printemp"	"3865-3878"	"type=N_PUN_N, match=fcu, form=bulbe, Oignon"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"html"	"3653"	"P."	"maladies Mouche de"	"la carotte, modélisation"	"le carotte , modélisation"	""	"Adventices AbsenceD"	"5956-5980"	"type=N_PUN_N, match=fcu, form=la carotte, modélisation"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"html"	"3653"	"P."	"résence Piqures sur"	"ciboulette, indice"	"ciboulette , indice"	""	"1, faible Courbe d'"	"12411-12429"	"type=N_PUN_N, match=fcu, form=ciboulette, indice"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"html"	"3653"	"FIGURE. FIGCAPTION."	", Capselle bourse à"	"pasteur, Laiteron, Pissenlit,Géranium, véronique, moutarde"	"pasteur , laiteron , pissenlit , géranium , véronique , moutarde"	""	"blanche ; - Bande e"	"17900-17958"	"type=N_PUN_N, match=fcu, form=pasteur, Laiteron, Pissenlit,Géranium, véronique, moutarde"
"BSV_legumes_allium_pomme_de_terre_AURA_2019_-2_cle45e5c6"	"html"	"3653"	"H2."	"lifères, composées."	"Blette et épinard"	"blette et épinard"	""	"Puceron : Risque fa"	"18068-18085"	"type=N_KON_N, match=fcu, form=Blette et épinard"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"html"	"2454"	"H2."	"as Poireau : Thrips"	"Courges et courgettes"	"courge et courgette"	""	": Teigne Bac"	"354-375"	"type=N_KON_N, match=fcu, form=Courges et courgettes"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"html"	"2454"	"P."	"crucifères racines ("	"Navets, radis"	"navet , radis"	""	"). La fin du 2eme vo"	"2252-2265"	"type=N_PUN_N, match=fcu, form=Navets, radis"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"html"	"2454"	"P."	"sur les plantes. En"	"pépinière, les semis"	"pépinière , le semis"	""	"doivent être bâchés"	"4374-4394"	"type=N_PUN_N, match=fcu, form=pépinière, les semis"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"html"	"2454"	"H1."	"ortes défoliations."	"Courges et courgettes"	"courge et courgette"	""	": Dégâts d'altise s"	"5226-5247"	"type=N_KON_N, match=fcu, form=Courges et courgettes"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"html"	"2454"	"P."	"cours. Désherbage :"	"Les courges et les courgettes"	"le courge et le courgette"	""	"sont des cultures p"	"5595-5624"	"type=N_KON_N, match=fcu, form=Les courges et les courgettes"
"BSV_no14_legumes_05_juillet_2019_cle0e639d"	"html"	"2454"	"H1."	"uillet 2019, page 7"	"Carottes et céleris"	"carotte et céleri"	""	": Mouche de"	"9482-9501"	"type=N_KON_N, match=fcu, form=Carottes et céleris"
"BSV_no15_legumes_12_juillet_2019_cle032af3"	"html"	"2009"	"H2."	"Choucas Ail Rouille"	"Courges et courgettes"	"courge et courgette"	""	": Bactérioses Poirea"	"359-380"	"type=N_KON_N, match=fcu, form=Courges et courgettes"
"BSV_no15_legumes_12_juillet_2019_cle032af3"	"html"	"2009"	"H1."	"ères (Photo CA BZH)"	"Courges et courgettes"	"courge et courgette"	""	": Cultures souvent"	"3824-3845"	"type=N_KON_N, match=fcu, form=Courges et courgettes"
"BSV_no15_legumes_12_juillet_2019_cle032af3"	"html"	"2009"	"H1."	"uillet 2019, page 6"	"Carottes et céleris"	"carotte et céleri"	""	": Vol Mouche de la"	"6727-6746"	"type=N_KON_N, match=fcu, form=Carottes et céleris"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"html"	"2663"	"P."	"rsiste plus que sur"	"radis et navets"	"radis et navet"	""	", ou les temps de tr"	"2258-2273"	"type=N_KON_N, match=fcu, form=radis et navets"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"html"	"2663"	"H1."	"9 aout 2019, page 5"	"Carottes, panais et céleris"	"carotte , panais et céleri"	""	": Mouche de la caro"	"6799-6826"	"type=N_PUN_N_KON_N, match=fcu, form=Carottes, panais et céleris"
"BSV_no19_legumes_9_aout_2019_cle82c98c"	"html"	"2663"	"H1."	"9 aout 2019, page 6"	"Carottes, panais et céleris"	"carotte , panais et céleri"	""	"(suite) : Mouche du"	"7791-7818"	"type=N_PUN_N_KON_N, match=fcu, form=Carottes, panais et céleris"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"html"	"4148"	"P."	"umes Brassicacées :"	"tenthrèdes, piérides, mouches du chou"	"tenthrède , piéride , mouche du chou"	""	". Poireau : alternar"	"1502-1539"	"type=N_PUN_N, match=fcu, form=tenthrèdes, piérides, mouches du chou"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"html"	"4148"	"H5."	"ugose Fruit Virus :"	"tomate et poivron"	"tomate et poivron"	""	": propagation du vi"	"1745-1762"	"type=N_KON_N, match=fcu, form=tomate et poivron"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"html"	"4148"	"P."	"tes hôtes (morelle,"	"datura, repousse de tomate"	"datura , repousse de tomate"	""	"). o Vérifier si les"	"15729-15755"	"type=N_PUN_N, match=fcu, form=datura, repousse de tomate"
"B_V_NA_MARAICHAGE_Sud_NA_09_20191028_cle4d1138"	"html"	"4148"	"FIGURE. FIGCAPTION."	"Mouche du chou sur"	"radis, piérides du chou, tenthrède"	"radis , piéride du chou , tenthrède"	""	"sur chou(Crédit pho"	"20425-20459"	"type=N_PUN_N, match=fcu, form=radis, piérides du chou, tenthrède"
"bsv_maraichage_lr_n08_17042019_cle0913a2"	"html"	"2764"	"P."	"sont en place dans"	"les vergers et les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"3568-3595"	"type=N_KON_N, match=fcu, form=les vergers et les cultures"
"bsv_maraichage_lr_n13_26-06-2019_cle03aab1"	"html"	"5292"	"P."	"sont en place dans"	"les vergers et les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"4141-4168"	"type=N_KON_N, match=fcu, form=les vergers et les cultures"
"bsv_maraichage_lr_n13_26-06-2019_cle03aab1"	"html"	"5292"	"P."	"rès gros dégâts sur"	"les cultures de cucurbitacées(concombre, melon, courgette"	"le culture de cucurbitacées(concombre , melon , courgette"	""	"). Ces plantes relai"	"8721-8778"	"type=N_PUN_N, match=fcu, form=les cultures de cucurbitacées(concombre, melon, courgette"
"bsv_maraichage_lr_n13_26-06-2019_cle03aab1"	"html"	"5292"	"P."	"s relais comme pour"	"les melons et courgettes"	"le melon et courgette"	""	"sous abris. AUBERGI"	"25232-25256"	"type=N_KON_N, match=fcu, form=les melons et courgettes"
"bsv_maraichage_n14_19082019_cle01948b"	"html"	"2298"	"H2."	"illes phytophages :"	"Piéride du chou, Piéride de la rave"	"piéride du chou , piéride de le rave"	""	"(Pieris brassicae,"	"9426-9461"	"type=N_PUN_N, match=fcu, form=Piéride du chou, Piéride de la rave"
"bsv_maraichage_n14_19082019_cle01948b"	"html"	"2298"	"P."	"s tabaci) Comme sur"	"oignon, les orages et pluies"	"oignon , le orage et pluie"	""	"ont nettement contr"	"10221-10249"	"type=N_PUN_N_KON_N, match=fcu, form=oignon, les orages et pluies"
"bsv_maraichage_n15_23082018_cle0775f5"	"html"	"2457"	"P."	"vations : Comme sur"	"salades, les corvidés"	"salade , le corvidés"	""	"sont à l'origine de"	"7212-7233"	"type=N_PUN_N, match=fcu, form=salades, les corvidés"
"bsv_maraichage_n15_23082018_cle0775f5"	"html"	"2457"	"H3."	"illes phytophages :"	"Piéride du chou, Piéride de la rave"	"piéride du chou , piéride de le rave"	""	"(Pieris brassicae,"	"7946-7981"	"type=N_PUN_N, match=fcu, form=Piéride du chou, Piéride de la rave"
"bsv_maraichage_n19_10102019_cle038cd4"	"html"	"2155"	"P."	"illes phytophages :"	"Piéride du chou, Piéride de la rave"	"piéride du chou , piéride de le rave"	""	"(Pieris brassicae,"	"6760-6795"	"type=N_PUN_N, match=fcu, form=Piéride du chou, Piéride de la rave"
"bsv_maraichage_no13_du_18_juillet_2018-2_cle0745d8"	"html"	"3900"	"P."	"ées (ex. aubergine,"	"pomme de terre, poivron"	"pomme de terre , poivron"	""	") ou sauvages (ex. m"	"6043-6066"	"type=N_PUN_N, match=fcu, form=pomme de terre, poivron"
"bsv_maraichage_no13_du_18_juillet_2018-2_cle0745d8"	"html"	"3900"	"P."	"touchées tout comme"	"le poivron, le concombre, le melon et la courge"	"le poivron , le concombre , le melon et le courge"	""	". Les symptômes peuv"	"10837-10884"	"type=N_PUN_N_KON_N, match=fcu, form=le poivron, le concombre, le melon et la courge"
"bsv_maraichage_no13_du_18_juillet_2018-2_cle0745d8"	"html"	"3900"	"P."	"sont en place dans"	"les vergers et les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"22472-22499"	"type=N_KON_N, match=fcu, form=les vergers et les cultures"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"html"	"5579"	"P."	"ou d'autres espèces"	"hôtes(aubergine, tabac"	"hôtes(aubergine , tabac"	""	", morelle ) est indi"	"4489-4511"	"type=N_PUN_N, match=fcu, form=hôtes(aubergine, tabac"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"html"	"5579"	"P."	"ur cette punaise en"	"tomate et les effectifs"	"tomate et le effectif"	""	"doivent être survei"	"6898-6921"	"type=N_KON_N, match=fcu, form=tomate et les effectifs"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"html"	"5579"	"P."	"uemment signalé sur"	"maïs, riz et sorgho"	"maïs , riz et sorgho"	""	", plus rarement sur"	"29257-29276"	"type=N_PUN_N_KON_N, match=fcu, form=maïs, riz et sorgho"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"html"	"5579"	"P."	"cées, brassicacées,"	"luzerne, oignon"	"luzerne , oignon"	""	"parmi d'autres (1)"	"29325-29340"	"type=N_PUN_N, match=fcu, form=luzerne, oignon"
"bsv_maraichage_no17_du_09_Septembre_2019_cle0c1c44"	"html"	"5579"	"P."	"les inférieures sur"	"les cultures de maïs, sorgho et riz"	"le culture de maïs , sorgho et riz"	""	". Il sont groupés en"	"31144-31179"	"type=N_PUN_N_KON_N, match=fcu, form=les cultures de maïs, sorgho et riz"
"bsv_maraichage_no17_du_24_octobre_2018_cle82d6cc"	"html"	"2580"	"P."	"e risque Bremia sur"	"laitue et scarole"	"laitue et scarole"	""	". Evaluation du risq"	"7104-7121"	"type=N_KON_N, match=fcu, form=laitue et scarole"
"bsv_maraichage_no17_du_24_octobre_2018_cle82d6cc"	"html"	"2580"	"P."	"sont en place dans"	"les vergers et les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"14750-14777"	"type=N_KON_N, match=fcu, form=les vergers et les cultures"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"html"	"5903"	"P."	"ur cette punaise en"	"tomate et les effectifs"	"tomate et le effectif"	""	"doivent être survei"	"6970-6993"	"type=N_KON_N, match=fcu, form=tomate et les effectifs"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"html"	"5903"	"P."	"uemment signalé sur"	"maïs, riz et sorgho"	"maïs , riz et sorgho"	""	", plus rarement sur"	"31721-31740"	"type=N_PUN_N_KON_N, match=fcu, form=maïs, riz et sorgho"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"html"	"5903"	"P."	"cées, brassicacées,"	"luzerne, oignon"	"luzerne , oignon"	""	"parmi d'autres (1)"	"31789-31804"	"type=N_PUN_N, match=fcu, form=luzerne, oignon"
"bsv_maraichage_no18_du_20_Septembre_2019_cle01c961"	"html"	"5903"	"P."	"les inférieures sur"	"les cultures de maïs, sorgho et riz"	"le culture de maïs , sorgho et riz"	""	". Il sont groupés en"	"33608-33643"	"type=N_PUN_N_KON_N, match=fcu, form=les cultures de maïs, sorgho et riz"
"bsv_maraichage_no9_du_03_Mai_2019_cle842127"	"html"	"7601"	"P."	"ur cette punaise en"	"tomate et les effectifs"	"tomate et le effectif"	""	"doivent être survei"	"9559-9582"	"type=N_KON_N, match=fcu, form=tomate et les effectifs"
"bsv_maraichage_no9_du_03_Mai_2019_cle842127"	"html"	"7601"	"P."	"plutôt en hiver sur"	"cultures de blettes et salades"	"culture de blette et salade"	""	"dans les zones litt"	"13536-13566"	"type=N_KON_N, match=fcu, form=cultures de blettes et salades"
"bsv_maraichage_no9_du_03_Mai_2019_cle842127"	"html"	"7601"	"FIGURE. FIGCAPTION."	"avageur. Thrips sur"	"feuilles, fleurs et dégâts"	"feuille , fleur et dégât"	""	"sur fruits BSV n° 9"	"27167-27193"	"type=N_PUN_N_KON_N, match=fcu, form=feuilles, fleurs et dégâts"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"2019. BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"2507-2526"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"CA69 BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"2787-2806"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"nent. BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"4081-4100"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"e nul BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"5404-5423"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"gâts. BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"6274-6293"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"maine BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"6456-6475"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"P."	"scat blanc. Dans ce"	"secteur, les vignes"	"secteur , le vigne"	""	"sont parvenues à at"	"7383-7402"	"type=N_PUN_N, match=fcu, form=secteur, les vignes"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"ble ! BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"8448-8467"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"ours. BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"10642-10661"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"tard. BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"12297-12316"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"ours. BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"12960-12979"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-03_16-04-2019_cle0bbc57"	"html"	"2621"	"FOOTER."	"hyto. BSV n°3, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"14697-14716"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"P. SMALL."	"lement. À partir de"	"la fermeture des grappes, les stomates des baies"	"le fermeture du grappe , le stomate du baie"	""	"se ferment empêchan"	"597-645"	"type=N_PUN_N, match=fcu, form=la fermeture des grappes, les stomates des baies"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"P. SMALL."	"is contrairement au"	"mildiou, les baies"	"mildiou , le baie"	""	"peuvent être encore"	"1290-1308"	"type=N_PUN_N, match=fcu, form=mildiou, les baies"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"let. BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"2760-2779"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"CA69 BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"3095-3114"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"lpes BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"3403-3422"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"CA69 BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"3819-3838"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"CA26 BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"4085-4104"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"CA26 BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"4309-4328"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"TABLE. TBODY. TR."	"s de la taille d'un"	"pois, les
    grappes"	"pois , le grappe"	""	"pendent (31) le"	"4570-4591"	"type=N_PUN_N, match=fcu, form=pois, les
    grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"5462-5481"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"P."	"tôt. À partir de ce"	"stade, les stomates des baies"	"stade , le stomate du baie"	""	"se ferment empêchan"	"6528-6557"	"type=N_PUN_N, match=fcu, form=stade, les stomates des baies"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"P."	"ture. Néanmoins, au"	"contraire du mildiou, les baies"	"contraire du mildiou , le baie"	""	"peuvent être contam"	"7592-7623"	"type=N_PUN_N, match=fcu, form=contraire du mildiou, les baies"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"tc.) BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"9166-9185"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"olte BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"9565-9584"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"TABLE. TBODY. TR. TD."	"s de la taille d'un"	"pois, les grappes"	"pois , le grappe"	""	"pendent (31)"	"9832-9849"	"type=N_PUN_N, match=fcu, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"TABLE. TBODY. TR. TD."	"s de la taille d'un"	"pois, les grappes"	"pois , le grappe"	""	"pendent (31)"	"9895-9912"	"type=N_PUN_N, match=fcu, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"P."	"s de la taille d'un"	"pois, les grappes"	"pois , le grappe"	""	"pendent (31)"	"10191-10208"	"type=N_PUN_N, match=fcu, form=pois, les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"TABLE. TBODY. TR."	"s de la taille d'un"	"pois,
    les grappes"	"pois , le grappe"	""	"pendent (31) le"	"10254-10275"	"type=N_PUN_N, match=fcu, form=pois,
    les grappes"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"11017-11036"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"eph. BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"12445-12464"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
"BSV-viti-RA-15_09-07-2019_cle01ba24"	"html"	"4309"	"FOOTER."	"aine BSV n°15, 2019"	"Viticulture, région"	"viticulture , région"	""	"AURA, édition du te"	"12633-12652"	"type=N_PUN_N, match=fcu, form=Viticulture, région"
