"bsv"	"type"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P."	"sont à évacuer des"	"potagers et vergers"	"potager et verger"	""	": il faut les détru"	"38375-38394"	"type=N_KON_N, match=fcu, form=potagers et vergers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P."	"us rouge, Belchard,"	"Gala, Reinettes"	"gala , reinette"	""	", Breaburn, Conféren"	"45350-45365"	"type=N_PUN_N, match=fcu, form=Gala, Reinettes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"H4."	"019 CARPOCAPSE DES"	"POMMIERS ET POIRIERS"	"pommier et poirier"	""	"(Cydia pomonella) C"	"47791-47811"	"type=N_KON_N, match=fcu, form=POMMIERS ET POIRIERS"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_25_du_23_05_19_cle077bda.html"	"html"	"8307"	"P. SMALL."	"Cycle biologique du"	"carpocapse des pommes et poires"	"carpocapse du pomme et poire"	""	"Tableau récapitulat"	"47850-47881"	"type=N_KON_N, match=fcu, form=carpocapse des pommes et poires"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"H5."	"ruitiers à pépins 4"	"Carpocapse des pommiers et poiriers"	"Carpocapse du pommier et poirier"	""	"(Cydia pomonella)"	"1471-1506"	"type=N_KON_N, match=fcu, form=Carpocapse des pommiers et poiriers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"H3."	"risques persistent."	"Sésie des pommes, zeuzère"	"Sésie du pomme , zeuzère"	""	"et cossus : le vol"	"2392-2417"	"type=N_PUN_N, match=fcu, form=Sésie des pommes, zeuzère"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"P."	"celle de référence ("	"pommier et poirier"	"pommier et poirier"	""	") font remonter la p"	"9175-9193"	"type=N_KON_N, match=fcu, form=pommier et poirier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"P."	"mation des fruits :"	"les pommes et poires"	"le pomme et poire"	""	"piquées prennent un"	"9428-9448"	"type=N_KON_N, match=fcu, form=les pommes et poires"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"H4."	"ardiniers amateurs."	"CARPOCAPSE DES POMMIERS ET POIRIERS"	"CARPOCAPSE du pommier et poirier"	""	"(Cydia pomonella) A"	"10187-10222"	"type=N_KON_N, match=fcu, form=CARPOCAPSE DES POMMIERS ET POIRIERS"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"P. SMALL."	"cycle biologique du"	"carpocapse des pommes et poires"	"carpocapse du pomme et poire"	""	"en cliquant sur ce"	"10290-10321"	"type=N_KON_N, match=fcu, form=carpocapse des pommes et poires"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"TABLE. TBODY. TR. TD."	"s). Dans les jeunes"	"vergers, le seuil"	"verger , le seuil"	""	"indicatif est fixé"	"19990-20007"	"type=N_PUN_N, match=fcu, form=vergers, le seuil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"P."	"ion efficace contre"	"la zeuzère et la sésie du pommier"	"le zeuzère et le sésie du pommier"	""	", à condition de la"	"20831-20864"	"type=N_KON_N, match=fcu, form=la zeuzère et la sésie du pommier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"P."	"catif de risque Sur"	"pommier, le seuil"	"pommier , le seuil"	""	"indicatif de risque"	"22856-22873"	"type=N_PUN_N, match=fcu, form=pommier, le seuil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"P."	"catif de risque Sur"	"pommier, le seuil"	"pommier , le seuil"	""	"indicatif de risque"	"24888-24905"	"type=N_PUN_N, match=fcu, form=pommier, le seuil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"HTML. BODY."	"ns de symptômes sur"	"feuilles et fruits
Cerisier"	"feuille et cerisier"	""	"MOUCHE DE LA CERISE"	"28150-28177"	"type=N_KON_N, match=fcu, form=feuilles et fruits
Cerisier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"P."	"iques des prochains"	"jours et le rougissement des cerises"	"jour et le rougissement du cerise"	""	"rouges sont favorab"	"29091-29127"	"type=N_KON_N, match=fcu, form=jours et le rougissement des cerises"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"P."	"sont à évacuer des"	"potagers et vergers"	"potager et verger"	""	": il faut les détru"	"30084-30103"	"type=N_KON_N, match=fcu, form=potagers et vergers"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"H4."	"019 CARPOCAPSE DES"	"POMMIERS ET POIRIERS"	"pommier et poirier"	""	"(Cydia pomonella)"	"37424-37444"	"type=N_KON_N, match=fcu, form=POMMIERS ET POIRIERS"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_arboriculture_31_du_20_06_19_cle016821.html"	"html"	"6484"	"TABLE. TBODY. TR. TD."	"Cycle biologique du"	"carpocapse des pommes et poires"	"carpocapse du pomme et poire"	""	"Tableau r"	"37491-37522"	"type=N_KON_N, match=fcu, form=carpocapse des pommes et poires"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ge_legumes_no11_du_01-07-20_cle497eed.html"	"html"	"11591"	"P."	"s "" sont à risque :"	"chou de Milan, chou"	"chou de Milan , chou"	""	"à inflorescence, ch"	"16734-16753"	"type=N_PUN_N, match=fcu, form=chou de Milan, chou"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ge_legumes_no11_du_01-07-20_cle497eed.html"	"html"	"11591"	"P."	"ou de Milan, chou à"	"inflorescence, chou de Bruxelles et chou"	"inflorescence , chou de Bruxelles et chou"	""	"kale. Sur chou pomm"	"16756-16796"	"type=N_PUN_N_KON_N, match=fcu, form=inflorescence, chou de Bruxelles et chou"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ge_legumes_no11_du_01-07-20_cle497eed.html"	"html"	"11591"	"P."	"es autres cultures ("	"poivron, tomate, concombre, courgette"	"poivron , tomate , concombre , courgette"	""	"), aucun puceron n'a"	"41207-41244"	"type=N_PUN_N, match=fcu, form=poivron, tomate, concombre, courgette"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_ge_legumes_no11_du_01-07-20_cle497eed.html"	"html"	"11591"	"P."	"estez vigilants sur"	"les aubergines et poivrons"	"le aubergine et poivron"	""	"qui sont les cultur"	"41949-41975"	"type=N_KON_N, match=fcu, form=les aubergines et poivrons"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_cle872d86.html"	"html"	"6352"	"P."	".... ........... 12"	"Carotte, céleri, persil"	"carotte , céleri , persil"	""	"..................."	"1236-1259"	"type=N_PUN_N, match=fcu, form=Carotte, céleri, persil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_cle872d86.html"	"html"	"6352"	"P. SMALL."	"ineuse des alliums ("	"Poireau et oignon"	"poireau et oignon"	""	") : poursuite de l'a"	"1414-1431"	"type=N_KON_N, match=fcu, form=Poireau et oignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_cle872d86.html"	"html"	"6352"	"P. SMALL."	"s de capture.Mouche"	"oignon et Mouche des semis"	"oignon et mouche du semis"	""	": l'activité de vol"	"1505-1531"	"type=N_KON_N, match=fcu, form=oignon et Mouche des semis"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_cle872d86.html"	"html"	"6352"	"P. SMALL."	"abri Septoriose sur"	"céleri et persil"	"céleri et persil"	""	"Bulletin rédigé par"	"2054-2070"	"type=N_KON_N, match=fcu, form=céleri et persil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_cle872d86.html"	"html"	"6352"	"P."	"erons. Ombellifères"	"Carotte, céleri, persil"	"carotte , céleri , persil"	""	"Composition du rése"	"29167-29190"	"type=N_PUN_N, match=fcu, form=Carotte, céleri, persil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_cle872d86.html"	"html"	"6352"	"P."	"erciale surtout sur"	"persil et céleri"	"persil et céleri"	""	"et à un moindre deg"	"31224-31240"	"type=N_KON_N, match=fcu, form=persil et céleri"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_du_03-04-19_cle4b43ee.html"	"html"	"3174"	"H4."	"rcelles des réseaux"	"oignon et poireau"	"oignon et poireau"	""	"Etat général Depuis"	"2215-2232"	"type=N_KON_N, match=fcu, form=oignon et poireau"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_du_03-04-19_cle4b43ee.html"	"html"	"3174"	"P."	"es plants d'allium ("	"oignon, poireau, oignon"	"oignon , poireau , oignon"	""	"bulbille, échalote,"	"3428-3451"	"type=N_PUN_N, match=fcu, form=oignon, poireau, oignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_du_03-04-19_cle4b43ee.html"	"html"	"3174"	"P."	"on, poireau, oignon"	"bulbille, échalote"	"bulbille , échalote"	""	", ). L'activité de l"	"3452-3470"	"type=N_PUN_N, match=fcu, form=bulbille, échalote"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_du_03-04-19_cle4b43ee.html"	"html"	"3174"	"P."	"ertains précédents ("	"céréales, lin"	"céréale , lin"	""	", crucifères, légumi"	"12151-12164"	"type=N_PUN_N, match=fcu, form=céréales, lin"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_du_03-04-19_cle4b43ee.html"	"html"	"3174"	"P."	"pas démarré.- Pour"	"les oignons et échalotes"	"le oignon et échalote"	""	"bulbilles, le risqu"	"16528-16552"	"type=N_KON_N, match=fcu, form=les oignons et échalotes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_03_du_03-04-19_cle4b43ee.html"	"html"	"3174"	"P."	"que non démarré sur"	"oignons et bulbilles"	"oignon et bulbille"	""	"d'alliums implantés"	"17287-17307"	"type=N_KON_N, match=fcu, form=oignons et bulbilles"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"P. SMALL."	"......... 15 Oignon-"	"échalote et pomme de terre"	"échalote et pomme de terre"	""	"primeur ..........."	"2593-2619"	"type=N_KON_N, match=fcu, form=échalote et pomme de terre"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"FIGURE. FIGCAPTION."	"ques dégâts de gel ("	"tomate, concombre"	"tomate , concombre"	""	"abri, radis plein c"	"3481-3498"	"type=N_PUN_N, match=fcu, form=tomate, concombre"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"FIGURE. FIGCAPTION."	"(tomate, concombre"	"abri, radis"	"abri , radis"	""	"plein champ). Ombel"	"3499-3510"	"type=N_PUN_N, match=fcu, form=abri, radis"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"P."	"es Arches, Ferme de"	"la Motte, Oignon de Beauce, SCEE"	"le motte , oignon de Beauce , SCEE"	""	"Janvier, Axereal, G"	"4195-4227"	"type=N_PUN_N, match=fcu, form=la Motte, Oignon de Beauce, SCEE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"P."	"cultures d'alliums ("	"oignons, échalote, poireau"	"oignon , échalote , poireau"	""	"). Toutefois, l'arr"	"6427-6453"	"type=N_PUN_N, match=fcu, form=oignons, échalote, poireau"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"P."	"es plants d'allium ("	"oignon, poireau, oignon"	"oignon , poireau , oignon"	""	"bulbille, échalote)"	"7922-7945"	"type=N_PUN_N, match=fcu, form=oignon, poireau, oignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"P."	"on, poireau, oignon"	"bulbille, échalote"	"bulbille , échalote"	""	"). L'activité de la"	"7946-7964"	"type=N_PUN_N, match=fcu, form=bulbille, échalote"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"P."	"ertains précédents ("	"céréales, lin"	"céréale , lin"	""	", crucifères, légumi"	"30852-30865"	"type=N_PUN_N, match=fcu, form=céréales, lin"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"H1."	"u 26/04/2017 Oignon-"	"échalote et pomme de terre"	"échalote et pomme de terre"	""	"primeur Oig"	"39912-39938"	"type=N_KON_N, match=fcu, form=échalote et pomme de terre"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"FIGURE. FIGCAPTION."	"me Démarrage risque"	"bulbille et Oignon"	"bulbille et oignon"	""	"semis précoce sorti"	"44763-44781"	"type=N_KON_N, match=fcu, form=bulbille et Oignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"P."	"Pour les bulbilles ("	"oignon et échalote"	"oignon et échalote"	""	") et les oignons de"	"45733-45751"	"type=N_KON_N, match=fcu, form=oignon et échalote"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_05_cle827cb7-1.html"	"html"	"10965"	"P."	"catif de risque Sur"	"oignon, les thrips"	"oignon , le thrips"	""	"sont souvent peu pr"	"47955-47973"	"type=N_PUN_N, match=fcu, form=oignon, les thrips"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"FIGURE. FIGCAPTION."	"l 9 Salade 9 Chou 9"	"Solanacees et concombre"	"Solanacees et concombre"	""	"10 Fraisiers 13 Fra"	"1273-1296"	"type=N_KON_N, match=fcu, form=Solanacees et concombre"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"FIGURE. FIGCAPTION."	"e du chou en cours."	"Solanacées et concombre"	"solanacées et concombre"	""	": attention aux puc"	"1881-1904"	"type=N_KON_N, match=fcu, form=Solanacées et concombre"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"FIGURE. FIGCAPTION."	"que faible sur tous"	"les oignons et échalote"	"le oignon et échalote"	""	"sur la région. Poir"	"2278-2301"	"type=N_KON_N, match=fcu, form=les oignons et échalote"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"P."	"avec des rotations"	"pomme de terre, maïs, légumes"	"pomme de terre , maïs , légume"	""	". Prévision globale"	"10011-10040"	"type=N_PUN_N, match=fcu, form=pomme de terre, maïs, légumes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"FIGURE. FIGCAPTION."	"es faible à modéré."	"SOLANACEES ET CONCOMBRE"	"SOLANACEES et concombre"	""	"Composition du rése"	"16394-16417"	"type=N_KON_N, match=fcu, form=SOLANACEES ET CONCOMBRE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"FIGURE. FIGCAPTION."	"OMATE , AUBERGINE ,"	"POIVRON ET CONCOMBRE"	"poivron et concombre"	""	") Etat général Les"	"17589-17609"	"type=N_KON_N, match=fcu, form=POIVRON ET CONCOMBRE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"HTML. BODY."	"2020 THRIPS SP . ("	"AUBERGINE ,
POIVRON ET CONCOMBRE"	"aubergine , poivron et concombre"	""	") Etat général Les"	"18584-18616"	"type=N_PUN_N_KON_N, match=fcu, form=AUBERGINE ,
POIVRON ET CONCOMBRE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"P."	"ignalés sur oignons"	"bulbilles et oignons"	"bulbille et oignon"	""	"semis précoces dans"	"29346-29366"	"type=N_KON_N, match=fcu, form=bulbilles et oignons"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_22-07-20__cle0bb819.html"	"html"	"6920"	"P. SMALL."	"temps "" et bulbille"	"oignon et échalote"	"oignon et échalote"	""	""" printemps "" à pro"	"34490-34508"	"type=N_KON_N, match=fcu, form=oignon et échalote"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"TABLE. TBODY. TR. TD."	"4"	"solanacées et concombre"	"solanacées et concombre"	""	"5"	"1490-1513"	"type=N_KON_N, match=fcu, form=solanacées et concombre"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"P."	"'humidité de l'air."	"Solanacées et concombre"	"solanacées et concombre"	""	": attention aux puc"	"2030-2053"	"type=N_KON_N, match=fcu, form=Solanacées et concombre"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"P."	"es plants d'allium ("	"oignon, poireau, oignon"	"oignon , poireau , oignon"	""	"bulbille, échalote,"	"2986-3009"	"type=N_PUN_N, match=fcu, form=oignon, poireau, oignon"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"P."	"on, poireau, oignon"	"bulbille, échalote"	"bulbille , échalote"	""	", ). L'activité de l"	"3010-3028"	"type=N_PUN_N, match=fcu, form=bulbille, échalote"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"TABLE. TBODY. TR. TD."	"AUBERGINE ,"	"POIVRON , CONCOMBRE"	"poivron , concombre"	""	") Etat général"	"8696-8715"	"type=N_PUN_N, match=fcu, form=POIVRON , CONCOMBRE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"P. SMALL."	"es. Soyez vigilant."	"SOLANACEES ET CONCOMBRE"	"SOLANACEES et concombre"	""	"Composition du rése"	"10686-10709"	"type=N_KON_N, match=fcu, form=SOLANACEES ET CONCOMBRE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"TABLE. TBODY. TR. TD."	"AUBERGINE ,"	"POIVRON , CONCOMBRE"	"poivron , concombre"	""	") Etat général"	"13051-13070"	"type=N_PUN_N, match=fcu, form=POIVRON , CONCOMBRE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"TABLE. TBODY."	"PS SP . ("	"AUBERGINE
  
  
    ET CONCOMBRE"	"aubergine et concombre"	""	") Etat général"	"13819-13851"	"type=N_KON_N, match=fcu, form=AUBERGINE
  
  
    ET CONCOMBRE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"P."	"Pour les bulbilles ("	"oignon et échalote"	"oignon et échalote"	""	") et les oignons de"	"20857-20875"	"type=N_KON_N, match=fcu, form=oignon et échalote"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"TABLE. TBODY. TR. TD."	"26 juin 2019 : Pour"	"les oignons et échalotes"	"le oignon et échalote"	""	"bulbilles ainsi que"	"21206-21230"	"type=N_KON_N, match=fcu, form=les oignons et échalotes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_12_du_26-06-19__cle047171.html"	"html"	"4327"	"P."	"arcelles du réseau ("	"oignons et échalotes"	"oignon et échalote"	""	"). On observe jusqu'"	"23819-23839"	"type=N_KON_N, match=fcu, form=oignons et échalotes"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_15_cle8b2b14-1.html"	"html"	"12547"	"TABLE. TBODY. TR. TD."	"....... 9"	"Solanacées et concombres"	"solanacées et concombre"	""	"..................."	"993-1017"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_15_cle8b2b14-1.html"	"html"	"12547"	"P."	"..... 19 Oignon-"	"échalote et pomme de terre"	"échalote et pomme de terre"	""	"primeur ..........."	"1847-1873"	"type=N_KON_N, match=fcu, form=échalote et pomme de terre"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_15_cle8b2b14-1.html"	"html"	"12547"	"TABLE. TBODY. TR. TD."	"le Loiret."	"Solanacées et concombres"	"solanacées et concombre"	""	": attention aux aca"	"2570-2594"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_15_cle8b2b14-1.html"	"html"	"12547"	"TABLE. TBODY. TR. TD."	"e et septoriose sur"	"carotte et persil"	"carotte et persil"	""	". Oignon : modél"	"2986-3003"	"type=N_KON_N, match=fcu, form=carotte et persil"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_15_cle8b2b14-1.html"	"html"	"12547"	"FIGURE. FIGCAPTION."	"es Arches, Ferme de"	"la Motte, Oignon de Beauce, SCEE"	"le motte , oignon de Beauce , SCEE"	""	"Janvier, Axereal, G"	"3398-3430"	"type=N_PUN_N, match=fcu, form=la Motte, Oignon de Beauce, SCEE"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_15_cle8b2b14-1.html"	"html"	"12547"	"P."	"es plants d'allium ("	"oignon, poireau, bulbille, échalote"	"oignon , poireau , bulbille , échalote"	""	"). L'activité de la"	"5590-5625"	"type=N_PUN_N, match=fcu, form=oignon, poireau, bulbille, échalote"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_15_cle8b2b14-1.html"	"html"	"12547"	"P."	"licoverpa armigera,"	"la noctuelle de la tomate, espèce"	"le noctuelle de le tomate , espèce"	""	"polyphage s'attaqua"	"7801-7834"	"type=N_PUN_N, match=fcu, form=la noctuelle de la tomate, espèce"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_legumes_15_cle8b2b14-1.html"	"html"	"12547"	"TABLE. TBODY. TR. TD."	"es secteurs"	"Solanacées et concombres"	"solanacées et concombre"	""	"Compositi"	"27343-27367"	"type=N_KON_N, match=fcu, form=Solanacées et concombres"
