"bsv"	"type"	"length"	"context before"	"form"	"prefLabel"	"context after"	"location"	"features"
"bsv_viti_mp_hautegaronnetarnetgaronne_n07_12052020_cle0cfad7"	"html"	"16855"	"nce majeure pour la"	"vigne"	"vigne"	". Cigarier : insecte"	"15722-15727"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"bsv_viti_mp_hautegaronnetarnetgaronne_n07_12052020_cle0cfad7"	"html"	"16855"	"l'animateur filière"	"viticulture"	"vigne"	"de la Chambre d'Agr"	"15990-16001"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=viticulture"
"bsv_viti_mp_hautegaronnetarnetgaronne_n07_12052020_cle0cfad7"	"html"	"16855"	"DE SANTÉ DU VÉGÉTAL"	"Viticulture"	"vigne"	"Édition Midi-Pyréné"	"16762-16773"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"ULLETIN DE SANTÉ DU"	"Viticulture"	"vigne"	"VÉGÉTAL Viticulture"	"22-33"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"Viticulture VÉGÉTAL"	"Viticulture"	"vigne"	"BULLETIN DE SANTÉ"	"42-53"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"ULLETIN DE SANTÉ DU"	"Viticulture"	"vigne"	"VÉGÉTAL Viticulture"	"76-87"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"Viticulture VÉGÉTAL"	"Viticulture"	"vigne"	"ÉDITION LANGUEDOC-R"	"96-107"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"1000-1011"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"3110-3121"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"7039-7050"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"9444-9455"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"e sensibilité de la"	"vigne"	"vigne"	"pour les parcelles"	"10419-10424"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"11625-11636"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"13568-13579"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"15394-15405"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"de certaines jeunes"	"vignes"	"vigne"	"(plantier) les dégâ"	"16617-16623"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vignes"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"pousse active de la"	"vigne"	"vigne"	". Evaluation du risq"	"17088-17093"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"17167-17178"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"18533-18544"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"19271-19282"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"de la floraison des"	"arbres fruitiers"	"arboriculture fruitière"	"et des parcelles lé"	"19462-19478"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arboriculture_fruitiere, skos-prefLabel=arboriculture fruitière, form=arbres fruitiers"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"res plantes sont en"	"fleurs"	"floriculture"	"dans les parcelles"	"19573-19579"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleurs"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"t en place dans les"	"vergers"	"arboriculture fruitière"	"et les cultures lég"	"20966-20973"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arboriculture_fruitiere, skos-prefLabel=arboriculture fruitière, form=vergers"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"l'animateur filière"	"viticulture"	"vigne"	"et élaboré sur la b"	"21561-21572"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=viticulture"
"bsv_viticulture_no10_du_23_mai_2018_cle0c892f"	"html"	"22374"	"DE SANTE DU VEGETAL"	"VITICULTURE"	"vigne"	"- EDITION LANGUEDOC"	"22330-22341"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"le sujet souhaité)"	"Colza"	"colza"	"Blé Orge hiver Orge"	"496-501"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=Colza"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"jet souhaité) Colza"	"Blé"	"blé"	"Orge hiver Orge pri"	"502-505"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"souhaité) Colza Blé"	"Orge hiver"	"orge d'hiver"	"Orge print Tritical"	"506-516"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_hiver, skos-prefLabel=orge d'hiver, form=Orge hiver"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"olza Blé Orge hiver"	"Orge"	"orge"	"print Triticale Tou"	"517-521"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges, skos-prefLabel=orge, form=Orge"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"ge hiver Orge print"	"Triticale"	"triticale"	"Tournesol Maïs Mété"	"528-537"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Triticales, skos-prefLabel=triticale, form=Triticale"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"rge print Triticale"	"Tournesol"	"tournesol"	"Maïs Météo COLZA Ré"	"538-547"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=Tournesol"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"Triticale Tournesol"	"Maïs"	"maïs"	"Météo COLZA Réseau"	"548-552"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=Maïs"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"ournesol Maïs Météo"	"COLZA"	"colza"	"Réseau = 23 parcell"	"559-564"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"at des cultures Les"	"colzas"	"colza"	"fleurissent sans pr"	"630-636"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"Pleine floraison du"	"colza"	"colza"	"Déformation et écla"	"885-890"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"lement en bon état."	"Blé"	"blé"	"à 2 nœuds la feuill"	"2771-2774"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"14 12 10 8 6 4 2 0"	"Blé"	"blé"	"à 3 nœuds sortie de"	"2933-2936"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"F2 F4 définitive F3"	"Blé"	"blé"	"13"	"3110-3113"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"ment le stade de la"	"céréale"	"céréale"	". C'est à partir du"	"4119-4126"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréale"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"gonflement "" que le"	"blé"	"blé"	"est le plus sensibl"	"4208-4211"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"également chapitre"	"Triticale"	"triticale"	". Des foyers de roui"	"8043-8052"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Triticales, skos-prefLabel=triticale, form=Triticale"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"r variétés ALLEZ Y,"	"LAURIER"	"laurier"	"et ALIXAN. La rouil"	"8133-8140"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lauriers, skos-prefLabel=laurier, form=LAURIER"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"OTOS DANS LA PARTIE"	"TRITICALE"	"triticale"	"). Niveau de Risque"	"8700-8709"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Triticales, skos-prefLabel=triticale, form=TRITICALE"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"le stade avancé des"	"blés"	"blé"	", le risque pourra ê"	"8834-8838"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blés"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"9 15 avril 2014 7"	"ORGE d'Hiver"	"orge d'hiver"	"Réseau = 15 parcell"	"9139-9151"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_hiver, skos-prefLabel=orge d'hiver, form=ORGE d'Hiver"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"orité de parcelles."	"Orge hiver"	"orge d'hiver"	"Nbre de parcelles"	"9266-9276"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_hiver, skos-prefLabel=orge d'hiver, form=Orge hiver"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"és sensibles et sur"	"orge"	"orge"	"de brasserie. Nivea"	"10824-10828"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges, skos-prefLabel=orge, form=orge"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"9 15 avril 2014 9"	"TRITICALE"	"triticale"	"Réseau = 1 parcelle"	"11366-11375"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Triticales, skos-prefLabel=triticale, form=TRITICALE"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"également chapitre"	"Blé"	"blé"	". Des foyers de roui"	"11480-11483"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"e Rouille jaune sur"	"triticale"	"triticale"	"photo Angélique MAI"	"11731-11740"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Triticales, skos-prefLabel=triticale, form=triticale"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"e Rouille jaune sur"	"triticale"	"triticale"	"Mercey le Grand var"	"11806-11815"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Triticales, skos-prefLabel=triticale, form=triticale"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"9 15 avril 2014 10"	"Orge de printemps"	"orge de printemps"	"Réseau = 4 parcelle"	"11965-11982"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, skos-prefLabel=orge de printemps, form=Orge de printemps"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"rfois irrégulières."	"Orge printemps"	"orge de printemps"	"- stade tallage Adve"	"12167-12181"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, skos-prefLabel=orge de printemps, form=Orge printemps"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"econnaître la folle"	"avoine"	"avoine"	"Folle avoine Avena"	"12276-12282"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Avoines, skos-prefLabel=avoine, form=avoine"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"folle avoine Folle"	"avoine"	"avoine"	"Avena fatuaLongue l"	"12289-12295"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Avoines, skos-prefLabel=avoine, form=avoine"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"uée liseron et sur"	"colza"	"colza"	". Retour vers le som"	"12567-12572"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"aque de tipules sur"	"orge de printemps"	"orge de printemps"	"photos Philippe KOE"	"12698-12715"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, skos-prefLabel=orge de printemps, form=orge de printemps"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"ppe KOEHL - Oiselay"	"Tournesol"	"tournesol"	"Stade et état des c"	"12748-12757"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=Tournesol"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"ur vers le sommaire"	"Maïs"	"maïs"	"Stade et état des c"	"13181-13185"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=Maïs"
"bulletindesanteduvegetalgc2014-n9-15avril2014_cle066b5e"	"html"	"15864"	"lés en postlevée du"	"maïs"	"maïs"	"lorsque l'humidité"	"13395-13399"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"TENIR CETTE SEMAINE"	"BETTERAVE"	"betterave"	"(page 2) : Croissa"	"106-115"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=BETTERAVE"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"e évolution modérée"	"MAÏS"	"maïs"	"(page 6) : Stade :"	"292-296"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=MAÏS"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"(page 6) : Stade :"	"Maïs"	"maïs"	"au stade moyen de """	"317-321"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=Maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"us les départements"	"TOURNESOL"	"tournesol"	"(page 10) : Fin du"	"602-611"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=TOURNESOL"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"(page 12) : Stades"	"pois"	"pois"	", féverole : Fin flo"	"899-903"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"12) : Stades pois,"	"féverole"	"féverole"	": Fin floraison à m"	"905-913"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Feveroles, skos-prefLabel=féverole, form=féverole"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"ravageurs pour les"	"pois"	"pois"	"A surveiller encore"	"988-992"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"rveiller encore sur"	"féverole"	"féverole"	"POMME DE TERRE (pag"	"1017-1025"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Feveroles, skos-prefLabel=féverole, form=féverole"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"encore sur féverole"	"POMME DE TERRE"	"pomme de terre"	"(page 14) : Situat"	"1026-1040"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"uillet 2016 : 34 de"	"betterave"	"betterave"	", 21 de pomme de ter"	"1475-1484"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betterave"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"de betterave, 21 de"	"pomme de terre"	"pomme de terre"	", 6 de tournesol, 20"	"1492-1506"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pomme de terre"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"omme de terre, 6 de"	"tournesol"	"tournesol"	", 20 de maïs, 12 de"	"1513-1522"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"de tournesol, 20 de"	"maïs"	"maïs"	", 12 de pois de prin"	"1530-1534"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	", 20 de maïs, 12 de"	"pois de printemps"	"pois protéagineux de printemps"	"et 10 de féverole d"	"1542-1559"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"printemps et 10 de"	"féverole de printemps"	"féverole de printemps"	". S'il donne une ten"	"1569-1590"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, skos-prefLabel=féverole de printemps, form=féverole de printemps"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"e à la parcelle. 1"	"BETTERAVE"	"betterave"	"ÉTAT VÉGÉTATIF Stad"	"1721-1730"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=BETTERAVE"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"e la croissance des"	"betteraves"	"betterave"	". Deux tiers des par"	"1849-1859"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betteraves"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"ous les feuilles de"	"betteraves"	"betterave"	". Analyse de risque"	"2996-3006"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betteraves"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	", l'intégralité des"	"betteraves"	"betterave"	"sont touchées. Anal"	"3556-3566"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betteraves"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"riose Bactériose 5"	"MAÏS"	"maïs"	"ÉTAT D'AVANCEMENT e"	"9749-9753"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=MAÏS"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"EMENT et STADES Les"	"maïs"	"maïs"	"semés mi-avril (sem"	"9786-9790"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"de de floraison des"	"maïs"	"maïs"	"approche. Après la"	"10853-10857"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"gion), la panicule ("	"fleur"	"floriculture"	"mâle) sera visible"	"10976-10981"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleur"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"a sortie des soies ("	"fleur"	"floriculture"	"femelle) au niveau"	"11096-11101"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleur"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"oraison femelle des"	"maïs"	"maïs"	"est le premier indi"	"11348-11352"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"de la parcelle. En"	"maïs fourrage"	"maïs fourrage"	", la connaissance de"	"11414-11427"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais_fourrage, skos-prefLabel=maïs fourrage, form=maïs fourrage"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"e présents dans les"	"maïs"	"maïs"	", ainsi que les seui"	"12683-12687"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"n 2 mm Couleur vert"	"amande"	"amandier"	"pâle. Les cornicule"	"12808-12814"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Amandiers, skos-prefLabel=amandier, form=amande"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"cé, parfois brun ou"	"rose"	"rosier ornemental"	"jaunâtre. On le dis"	"13013-13017"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Rosiers_ornementaux, skos-prefLabel=rosier ornemental, form=rose"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"nte Avant 3-4 f. du"	"maïs"	"maïs"	": 5 pucerons/p.Entre"	"13373-13377"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	".Entre 4 et 6 f. du"	"maïs"	"maïs"	": 10 pucerons/p.Entr"	"13411-13415"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	".Entre 6 et 8 f. du"	"maïs"	"maïs"	": 20 à 50 pucerons/"	"13450-13454"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"/p.Après 8-10 f. du"	"maïs"	"maïs"	": 100 pucerons/p. O"	"13493-13497"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"char_Grandes_Cultures_no22_2016-07-07_cle02be6e"	"html"	"31468"	"3 et 10 feuilles du"	"maïs"	"maïs"	". 500 pucerons ("	"13593-13597"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
